story_id,person,aliases,sentence_id,type,text,mention_count,word_count,text_prev,text_next,bert_context,ml_context,is_primary_in_sentence
25,Tokoh-24,['beberi'],46,others,"Mendengar perintah tuannya , Beberi segera terbang melesat menuju ke tempat Doyan Nada tertindih pohon besar dengan membawa banyu urip .",6,107,"`` Beberi , cepat percikkan banyu urip ( air hidup ) ke tubuh Doyan Nada seru Dewi Anjani kepada burung peliharaannya .","Konon , banyu urip itu berkhasiat untuk menghidupkan kembali orang yang telah meninggal .","`` Beberi , cepat percikkan banyu urip ( air hidup ) ke tubuh Doyan Nada seru Dewi Anjani kepada burung peliharaannya . [SEP] Mendengar perintah tuannya , Beberi segera terbang melesat menuju ke tempat Doyan Nada tertindih pohon besar dengan membawa banyu urip . [SEP] Konon , banyu urip itu berkhasiat untuk menghidupkan kembali orang yang telah meninggal .","`` Beberi , cepat percikkan banyu urip ( air hidup ) ke tubuh Doyan Nada seru Dewi Anjani kepada burung peliharaannya . Mendengar perintah tuannya , Beberi segera terbang melesat menuju ke tempat Doyan Nada tertindih pohon besar dengan membawa banyu urip . Konon , banyu urip itu berkhasiat untuk menghidupkan kembali orang yang telah meninggal .",1
25,Tokoh-25,['burung'],3,others,Burung itu berparuh perak dan berkuku baja yang sangat tajam .,1,11,Dewi Anjani mempunyai banyak prajurit dari bangsa jin dan seekor burung peliharaan yang bernama Beberi .,Dewi Anjani beserta para pengikutnya tinggal di puncak Gunung Rinjani yang terdapat di pulau itu .,Dewi Anjani mempunyai banyak prajurit dari bangsa jin dan seekor burung peliharaan yang bernama Beberi . [SEP] Burung itu berparuh perak dan berkuku baja yang sangat tajam . [SEP] Dewi Anjani beserta para pengikutnya tinggal di puncak Gunung Rinjani yang terdapat di pulau itu .,Dewi Anjani mempunyai banyak prajurit dari bangsa jin dan seekor burung peliharaan yang bernama Beberi . Burung itu berparuh perak dan berkuku baja yang sangat tajam . Dewi Anjani beserta para pengikutnya tinggal di puncak Gunung Rinjani yang terdapat di pulau itu .,1
25,Tokoh-26,['orang'],27,antagonist,Maka sebab itulah kedua orang tua dan orang-orang memanggilnya Doyan Nada .,1,12,"Sekali makan , ia dapat menghabiskan dua bakul nasi beserta lauknya .","Dalam bahasa setempat , kata `` Doyan Nada '' merupakan julukan yang biasa diberikan kepada orang yang kuat makan .","Sekali makan , ia dapat menghabiskan dua bakul nasi beserta lauknya . [SEP] Maka sebab itulah kedua orang tua dan orang-orang memanggilnya Doyan Nada . [SEP] Dalam bahasa setempat , kata `` Doyan Nada '' merupakan julukan yang biasa diberikan kepada orang yang kuat makan .","Sekali makan , ia dapat menghabiskan dua bakul nasi beserta lauknya . Maka sebab itulah kedua orang tua dan orang-orang memanggilnya Doyan Nada . Dalam bahasa setempat , kata `` Doyan Nada '' merupakan julukan yang biasa diberikan kepada orang yang kuat makan .",1
25,Tokoh-27,['nak'],69,protagonist,"`` Maafkan Ayah , Nak .",1,6,Ia berpikir sejenak untuk mencari-cari alasan agar niat jeleknya tidak diketahui oleh Doyan Nada .,Ayah tidak bermaksud meninggalkanmu .,"Ia berpikir sejenak untuk mencari-cari alasan agar niat jeleknya tidak diketahui oleh Doyan Nada . [SEP] `` Maafkan Ayah , Nak . [SEP] Ayah tidak bermaksud meninggalkanmu .","Ia berpikir sejenak untuk mencari-cari alasan agar niat jeleknya tidak diketahui oleh Doyan Nada . `` Maafkan Ayah , Nak . Ayah tidak bermaksud meninggalkanmu .",0
25,Tokoh-28,['yah'],33,antagonist,"`` Tapi , Yah , bukankah Doyan Nada anak kita satu-satunya ? ''",1,13,"Jika tidak , kita akan mati kelaparan kata kepala suku .","`` Iya , Ibu benar .","Jika tidak , kita akan mati kelaparan kata kepala suku . [SEP] `` Tapi , Yah , bukankah Doyan Nada anak kita satu-satunya ? '' [SEP] `` Iya , Ibu benar .","Jika tidak , kita akan mati kelaparan kata kepala suku . `` Tapi , Yah , bukankah Doyan Nada anak kita satu-satunya ? '' `` Iya , Ibu benar .",1
25,Tokoh-29,['bu'],31,others,"`` Bu , anak kita harus segera disingkirkan dari rumah ini .",1,12,"Oleh karena itu , sang ayah berniat untuk menyingkirkannya .","Jika tidak , kita akan mati kelaparan kata kepala suku .","Oleh karena itu , sang ayah berniat untuk menyingkirkannya . [SEP] `` Bu , anak kita harus segera disingkirkan dari rumah ini . [SEP] Jika tidak , kita akan mati kelaparan kata kepala suku .","Oleh karena itu , sang ayah berniat untuk menyingkirkannya . `` Bu , anak kita harus segera disingkirkan dari rumah ini . Jika tidak , kita akan mati kelaparan kata kepala suku .",1
26,Tokoh-1,"['istri', 'istri nusa']",1,others,"Ia tinggal bersama istri dan adik ipar laki-lakinya di sebuah kampung yang terletak di pinggir Sungai Kahayan , Kalimantan Tengah .",17,245,"Alkisah , pada zaman dahulu kala , hiduplah seorang laki-laki bernama Nusa .",Pekerjaan sehari-hari Nusa dan adik iparnya adalah bercocok tanam dan menangkap ikan di Sungai Kahayan .,"Alkisah , pada zaman dahulu kala , hiduplah seorang laki-laki bernama Nusa . [SEP] Ia tinggal bersama istri dan adik ipar laki-lakinya di sebuah kampung yang terletak di pinggir Sungai Kahayan , Kalimantan Tengah . [SEP] Pekerjaan sehari-hari Nusa dan adik iparnya adalah bercocok tanam dan menangkap ikan di Sungai Kahayan .","Alkisah , pada zaman dahulu kala , hiduplah seorang laki-laki bernama Nusa . Ia tinggal bersama istri dan adik ipar laki-lakinya di sebuah kampung yang terletak di pinggir Sungai Kahayan , Kalimantan Tengah . Pekerjaan sehari-hari Nusa dan adik iparnya adalah bercocok tanam dan menangkap ikan di Sungai Kahayan .",1
26,Tokoh-1,"['istri', 'istri nusa']",7,others,"Melihat kondisi tersebut , Nusa bersama istri dan adik iparnya memutuskan untuk pindah ke sebuah dusun dengan harapan akan mendapatkan sumber penghidupan yang lebih baik .",17,245,"Tanaman padi menjadi layu , buah pisang menjadi kerdil , dan air Sungai Kahayan surut , sehingga ikan-ikan di sana pun semakin berkurang .","Kalaupun tanaman singkong di kampung itu tidak ada , setidaknya tetumbuhan hutan masih dapat membantu mereka bertahan hidup .","Tanaman padi menjadi layu , buah pisang menjadi kerdil , dan air Sungai Kahayan surut , sehingga ikan-ikan di sana pun semakin berkurang . [SEP] Melihat kondisi tersebut , Nusa bersama istri dan adik iparnya memutuskan untuk pindah ke sebuah dusun dengan harapan akan mendapatkan sumber penghidupan yang lebih baik . [SEP] Kalaupun tanaman singkong di kampung itu tidak ada , setidaknya tetumbuhan hutan masih dapat membantu mereka bertahan hidup .","Tanaman padi menjadi layu , buah pisang menjadi kerdil , dan air Sungai Kahayan surut , sehingga ikan-ikan di sana pun semakin berkurang . Melihat kondisi tersebut , Nusa bersama istri dan adik iparnya memutuskan untuk pindah ke sebuah dusun dengan harapan akan mendapatkan sumber penghidupan yang lebih baik . Kalaupun tanaman singkong di kampung itu tidak ada , setidaknya tetumbuhan hutan masih dapat membantu mereka bertahan hidup .",0
26,Tokoh-1,"['istri', 'istri nusa']",20,others,"Setelah berpamitan kepada istrinya , berangkatlah Nusa ke tengah hutan .",17,245,"`` Baik , Bang jawab adik iparnya .","Tidak lama kemudian , Nusa sudah kembali membawa sebutir telur yang besarnya dua kali lipat telur angsa .","`` Baik , Bang jawab adik iparnya . [SEP] Setelah berpamitan kepada istrinya , berangkatlah Nusa ke tengah hutan . [SEP] Tidak lama kemudian , Nusa sudah kembali membawa sebutir telur yang besarnya dua kali lipat telur angsa .","`` Baik , Bang jawab adik iparnya . Setelah berpamitan kepada istrinya , berangkatlah Nusa ke tengah hutan . Tidak lama kemudian , Nusa sudah kembali membawa sebutir telur yang besarnya dua kali lipat telur angsa .",1
26,Tokoh-1,"['istri', 'istri nusa']",24,others,"Dik , tolong rebus telur ini pinta Nusa kepada istrinya .",17,245,Aku membawa makanan enak untuk makan malam kita .,"`` Maaf , Bang .","Aku membawa makanan enak untuk makan malam kita . [SEP] Dik , tolong rebus telur ini pinta Nusa kepada istrinya . [SEP] `` Maaf , Bang .","Aku membawa makanan enak untuk makan malam kita . Dik , tolong rebus telur ini pinta Nusa kepada istrinya . `` Maaf , Bang .",0
26,Tokoh-1,"['istri', 'istri nusa']",26,others,"Adik tidak mau , karena Adik tahu telur binatang apa yang Abang bawa itu jawab istri Nusa menolak .",17,245,"`` Maaf , Bang .","`` Ah , Abang tidak peduli ini telur binatang apa .","`` Maaf , Bang . [SEP] Adik tidak mau , karena Adik tahu telur binatang apa yang Abang bawa itu jawab istri Nusa menolak . [SEP] `` Ah , Abang tidak peduli ini telur binatang apa .","`` Maaf , Bang . Adik tidak mau , karena Adik tahu telur binatang apa yang Abang bawa itu jawab istri Nusa menolak . `` Ah , Abang tidak peduli ini telur binatang apa .",0
26,Tokoh-1,"['istri', 'istri nusa']",32,others,Ia pun membangunkan istri dan adik iparnya yang sudah terlelap tidur .,17,245,"Hampir tengah malam , telur itu baru matang .","Namun , keduanya tidak mau memakan telur itu .","Hampir tengah malam , telur itu baru matang . [SEP] Ia pun membangunkan istri dan adik iparnya yang sudah terlelap tidur . [SEP] Namun , keduanya tidak mau memakan telur itu .","Hampir tengah malam , telur itu baru matang . Ia pun membangunkan istri dan adik iparnya yang sudah terlelap tidur . Namun , keduanya tidak mau memakan telur itu .",1
26,Tokoh-1,"['istri', 'istri nusa']",34,others,"Akhirnya , telur itu dimakan sendiri oleh Nusa sampai habis , sementara istri dan adik iparnya kembali melanjutkan tidurnya .",17,245,"Namun , keduanya tidak mau memakan telur itu .","Keesokan harinya , alangkah terkejutnya Nusa saat terbangun dari tidurnya .","Namun , keduanya tidak mau memakan telur itu . [SEP] Akhirnya , telur itu dimakan sendiri oleh Nusa sampai habis , sementara istri dan adik iparnya kembali melanjutkan tidurnya . [SEP] Keesokan harinya , alangkah terkejutnya Nusa saat terbangun dari tidurnya .","Namun , keduanya tidak mau memakan telur itu . Akhirnya , telur itu dimakan sendiri oleh Nusa sampai habis , sementara istri dan adik iparnya kembali melanjutkan tidurnya . Keesokan harinya , alangkah terkejutnya Nusa saat terbangun dari tidurnya .",0
26,Tokoh-1,"['istri', 'istri nusa']",37,others,Ia pun mulai panik dan kemudian menyuruh istri dan adik iparnya untuk membantu menggaruk tubuhnya .,17,245,Tubuhnya dipenuhi dengan bintil-bintil berwarna merah dan terasa sangat gatal .,"Namun anehnya , semakin digaruk tubuhnya , semakin terasa gatal dan perih .","Tubuhnya dipenuhi dengan bintil-bintil berwarna merah dan terasa sangat gatal . [SEP] Ia pun mulai panik dan kemudian menyuruh istri dan adik iparnya untuk membantu menggaruk tubuhnya . [SEP] Namun anehnya , semakin digaruk tubuhnya , semakin terasa gatal dan perih .","Tubuhnya dipenuhi dengan bintil-bintil berwarna merah dan terasa sangat gatal . Ia pun mulai panik dan kemudian menyuruh istri dan adik iparnya untuk membantu menggaruk tubuhnya . Namun anehnya , semakin digaruk tubuhnya , semakin terasa gatal dan perih .",1
26,Tokoh-1,"['istri', 'istri nusa']",39,others,"Melihat kondisinya seperti itu , Nusa segera menyuruh adik iparnya untuk pergi mencari bantuan , sementara istrinya terus membantu menggaruk tubuhnya .",17,245,"Namun anehnya , semakin digaruk tubuhnya , semakin terasa gatal dan perih .","Menjelang siang , keadaan Nusa semakin mengerikan .","Namun anehnya , semakin digaruk tubuhnya , semakin terasa gatal dan perih . [SEP] Melihat kondisinya seperti itu , Nusa segera menyuruh adik iparnya untuk pergi mencari bantuan , sementara istrinya terus membantu menggaruk tubuhnya . [SEP] Menjelang siang , keadaan Nusa semakin mengerikan .","Namun anehnya , semakin digaruk tubuhnya , semakin terasa gatal dan perih . Melihat kondisinya seperti itu , Nusa segera menyuruh adik iparnya untuk pergi mencari bantuan , sementara istrinya terus membantu menggaruk tubuhnya . Menjelang siang , keadaan Nusa semakin mengerikan .",0
26,Tokoh-1,"['istri', 'istri nusa']",48,others,Tapi Adik tidak usah sedih karena ini sudah takdir Tuhan ujar Nusa kepada istrinya .,17,245,Sebentar lagi Abang akan menjadi seekor naga .,Istrinya hanya terdiam dan bersedih melihat nasib malang yang menimpa suaminya .,Sebentar lagi Abang akan menjadi seekor naga . [SEP] Tapi Adik tidak usah sedih karena ini sudah takdir Tuhan ujar Nusa kepada istrinya . [SEP] Istrinya hanya terdiam dan bersedih melihat nasib malang yang menimpa suaminya .,Sebentar lagi Abang akan menjadi seekor naga . Tapi Adik tidak usah sedih karena ini sudah takdir Tuhan ujar Nusa kepada istrinya . Istrinya hanya terdiam dan bersedih melihat nasib malang yang menimpa suaminya .,0
26,Tokoh-1,"['istri', 'istri nusa']",49,others,Istrinya hanya terdiam dan bersedih melihat nasib malang yang menimpa suaminya .,17,245,Tapi Adik tidak usah sedih karena ini sudah takdir Tuhan ujar Nusa kepada istrinya .,Air matanya pun tidak terbendung lagi .,Tapi Adik tidak usah sedih karena ini sudah takdir Tuhan ujar Nusa kepada istrinya . [SEP] Istrinya hanya terdiam dan bersedih melihat nasib malang yang menimpa suaminya . [SEP] Air matanya pun tidak terbendung lagi .,Tapi Adik tidak usah sedih karena ini sudah takdir Tuhan ujar Nusa kepada istrinya . Istrinya hanya terdiam dan bersedih melihat nasib malang yang menimpa suaminya . Air matanya pun tidak terbendung lagi .,1
26,Tokoh-1,"['istri', 'istri nusa']",68,others,"Menjelang senja , Nusa berpesan kepada istrinya .",17,245,"Dalam sekejap , ikan-ikan itu pun habis dilahapnya .","`` Dik , nanti malam akan turun hujan lebat diiringi guntur dan petir .","Dalam sekejap , ikan-ikan itu pun habis dilahapnya . [SEP] Menjelang senja , Nusa berpesan kepada istrinya . [SEP] `` Dik , nanti malam akan turun hujan lebat diiringi guntur dan petir .","Dalam sekejap , ikan-ikan itu pun habis dilahapnya . Menjelang senja , Nusa berpesan kepada istrinya . `` Dik , nanti malam akan turun hujan lebat diiringi guntur dan petir .",0
26,Tokoh-1,"['istri', 'istri nusa']",75,others,Istrinya pun tidak kuat menahan tangis .,17,245,Di sanalah Abang akan tinggal untuk selamanya ucap Nusa sambil meneteskan air mata .,Ia benar-benar akan kehilangan suaminya .,Di sanalah Abang akan tinggal untuk selamanya ucap Nusa sambil meneteskan air mata . [SEP] Istrinya pun tidak kuat menahan tangis . [SEP] Ia benar-benar akan kehilangan suaminya .,Di sanalah Abang akan tinggal untuk selamanya ucap Nusa sambil meneteskan air mata . Istrinya pun tidak kuat menahan tangis . Ia benar-benar akan kehilangan suaminya .,1
26,Tokoh-1,"['istri', 'istri nusa']",78,others,Adik tidak mau kehilangan Abang istri Nusa mengiba sambil menangis tersedu-sedu .,17,245,"`` Bang , jangan tinggalkan Adik .","`` Sudahlah , Dik .","`` Bang , jangan tinggalkan Adik . [SEP] Adik tidak mau kehilangan Abang istri Nusa mengiba sambil menangis tersedu-sedu . [SEP] `` Sudahlah , Dik .","`` Bang , jangan tinggalkan Adik . Adik tidak mau kehilangan Abang istri Nusa mengiba sambil menangis tersedu-sedu . `` Sudahlah , Dik .",0
26,Tokoh-1,"['istri', 'istri nusa']",81,others,"Setelah Abang pergi , pulanglah bersama warga itu ujar Nusa kepada istrinya .",17,245,Ini sudah takdir Tuhan .,"Ketika malam sudah larut , apa yang diramalkan Nusa benar-benar terjadi .","Ini sudah takdir Tuhan . [SEP] Setelah Abang pergi , pulanglah bersama warga itu ujar Nusa kepada istrinya . [SEP] Ketika malam sudah larut , apa yang diramalkan Nusa benar-benar terjadi .","Ini sudah takdir Tuhan . Setelah Abang pergi , pulanglah bersama warga itu ujar Nusa kepada istrinya . Ketika malam sudah larut , apa yang diramalkan Nusa benar-benar terjadi .",0
26,Tokoh-1,"['istri', 'istri nusa']",86,others,Istri Nusa dan semua warga segera menjauh dari sungai .,17,245,Tidak lama kemudian hujan pun turun dengan lebat .,Mereka dirundung perasaan cemas dan diselimuti perasaan takut .,Tidak lama kemudian hujan pun turun dengan lebat . [SEP] Istri Nusa dan semua warga segera menjauh dari sungai . [SEP] Mereka dirundung perasaan cemas dan diselimuti perasaan takut .,Tidak lama kemudian hujan pun turun dengan lebat . Istri Nusa dan semua warga segera menjauh dari sungai . Mereka dirundung perasaan cemas dan diselimuti perasaan takut .,1
26,Tokoh-1,"['istri', 'istri nusa']",93,others,Istri dan adik ipar Nusa pun mengikuti rombongan itu .,17,245,"Setelah air Sungai Rungan surut , para warga kembali ke perkampungan mereka .","Sementara itu , Nusa sudah tiba di muara Sungai Kahayan .","Setelah air Sungai Rungan surut , para warga kembali ke perkampungan mereka . [SEP] Istri dan adik ipar Nusa pun mengikuti rombongan itu . [SEP] Sementara itu , Nusa sudah tiba di muara Sungai Kahayan .","Setelah air Sungai Rungan surut , para warga kembali ke perkampungan mereka . Istri dan adik ipar Nusa pun mengikuti rombongan itu . Sementara itu , Nusa sudah tiba di muara Sungai Kahayan .",1
26,Tokoh-2,['suami'],49,protagonist,Istrinya hanya terdiam dan bersedih melihat nasib malang yang menimpa suaminya .,2,18,Tapi Adik tidak usah sedih karena ini sudah takdir Tuhan ujar Nusa kepada istrinya .,Air matanya pun tidak terbendung lagi .,Tapi Adik tidak usah sedih karena ini sudah takdir Tuhan ujar Nusa kepada istrinya . [SEP] Istrinya hanya terdiam dan bersedih melihat nasib malang yang menimpa suaminya . [SEP] Air matanya pun tidak terbendung lagi .,Tapi Adik tidak usah sedih karena ini sudah takdir Tuhan ujar Nusa kepada istrinya . Istrinya hanya terdiam dan bersedih melihat nasib malang yang menimpa suaminya . Air matanya pun tidak terbendung lagi .,0
26,Tokoh-2,['suami'],76,protagonist,Ia benar-benar akan kehilangan suaminya .,2,18,Istrinya pun tidak kuat menahan tangis .,"`` Bang , jangan tinggalkan Adik .","Istrinya pun tidak kuat menahan tangis . [SEP] Ia benar-benar akan kehilangan suaminya . [SEP] `` Bang , jangan tinggalkan Adik .","Istrinya pun tidak kuat menahan tangis . Ia benar-benar akan kehilangan suaminya . `` Bang , jangan tinggalkan Adik .",1
26,Tokoh-3,"['adik', 'adik ipar nusa', 'adik ipar', 'adik iparnya']",1,others,"Ia tinggal bersama istri dan adik ipar laki-lakinya di sebuah kampung yang terletak di pinggir Sungai Kahayan , Kalimantan Tengah .",16,252,"Alkisah , pada zaman dahulu kala , hiduplah seorang laki-laki bernama Nusa .",Pekerjaan sehari-hari Nusa dan adik iparnya adalah bercocok tanam dan menangkap ikan di Sungai Kahayan .,"Alkisah , pada zaman dahulu kala , hiduplah seorang laki-laki bernama Nusa . [SEP] Ia tinggal bersama istri dan adik ipar laki-lakinya di sebuah kampung yang terletak di pinggir Sungai Kahayan , Kalimantan Tengah . [SEP] Pekerjaan sehari-hari Nusa dan adik iparnya adalah bercocok tanam dan menangkap ikan di Sungai Kahayan .","Alkisah , pada zaman dahulu kala , hiduplah seorang laki-laki bernama Nusa . Ia tinggal bersama istri dan adik ipar laki-lakinya di sebuah kampung yang terletak di pinggir Sungai Kahayan , Kalimantan Tengah . Pekerjaan sehari-hari Nusa dan adik iparnya adalah bercocok tanam dan menangkap ikan di Sungai Kahayan .",0
26,Tokoh-3,"['adik', 'adik ipar nusa', 'adik ipar', 'adik iparnya']",2,others,Pekerjaan sehari-hari Nusa dan adik iparnya adalah bercocok tanam dan menangkap ikan di Sungai Kahayan .,16,252,"Ia tinggal bersama istri dan adik ipar laki-lakinya di sebuah kampung yang terletak di pinggir Sungai Kahayan , Kalimantan Tengah .","Pada suatu waktu , kemarau panjang melanda daerah tempat tinggal mereka .","Ia tinggal bersama istri dan adik ipar laki-lakinya di sebuah kampung yang terletak di pinggir Sungai Kahayan , Kalimantan Tengah . [SEP] Pekerjaan sehari-hari Nusa dan adik iparnya adalah bercocok tanam dan menangkap ikan di Sungai Kahayan . [SEP] Pada suatu waktu , kemarau panjang melanda daerah tempat tinggal mereka .","Ia tinggal bersama istri dan adik ipar laki-lakinya di sebuah kampung yang terletak di pinggir Sungai Kahayan , Kalimantan Tengah . Pekerjaan sehari-hari Nusa dan adik iparnya adalah bercocok tanam dan menangkap ikan di Sungai Kahayan . Pada suatu waktu , kemarau panjang melanda daerah tempat tinggal mereka .",0
26,Tokoh-3,"['adik', 'adik ipar nusa', 'adik ipar', 'adik iparnya']",7,others,"Melihat kondisi tersebut , Nusa bersama istri dan adik iparnya memutuskan untuk pindah ke sebuah dusun dengan harapan akan mendapatkan sumber penghidupan yang lebih baik .",16,252,"Tanaman padi menjadi layu , buah pisang menjadi kerdil , dan air Sungai Kahayan surut , sehingga ikan-ikan di sana pun semakin berkurang .","Kalaupun tanaman singkong di kampung itu tidak ada , setidaknya tetumbuhan hutan masih dapat membantu mereka bertahan hidup .","Tanaman padi menjadi layu , buah pisang menjadi kerdil , dan air Sungai Kahayan surut , sehingga ikan-ikan di sana pun semakin berkurang . [SEP] Melihat kondisi tersebut , Nusa bersama istri dan adik iparnya memutuskan untuk pindah ke sebuah dusun dengan harapan akan mendapatkan sumber penghidupan yang lebih baik . [SEP] Kalaupun tanaman singkong di kampung itu tidak ada , setidaknya tetumbuhan hutan masih dapat membantu mereka bertahan hidup .","Tanaman padi menjadi layu , buah pisang menjadi kerdil , dan air Sungai Kahayan surut , sehingga ikan-ikan di sana pun semakin berkurang . Melihat kondisi tersebut , Nusa bersama istri dan adik iparnya memutuskan untuk pindah ke sebuah dusun dengan harapan akan mendapatkan sumber penghidupan yang lebih baik . Kalaupun tanaman singkong di kampung itu tidak ada , setidaknya tetumbuhan hutan masih dapat membantu mereka bertahan hidup .",0
26,Tokoh-3,"['adik', 'adik ipar nusa', 'adik ipar', 'adik iparnya']",13,others,"Akhirnya , Nusa dan adik iparnya secara bergantian memotong pohon itu dengan menggunakan kapak .",16,252,"Untuk melintasi sungai itu , mereka harus memotong pohon tersebut .","Hingga sore , pohon itu belum juga terputus .","Untuk melintasi sungai itu , mereka harus memotong pohon tersebut . [SEP] Akhirnya , Nusa dan adik iparnya secara bergantian memotong pohon itu dengan menggunakan kapak . [SEP] Hingga sore , pohon itu belum juga terputus .","Untuk melintasi sungai itu , mereka harus memotong pohon tersebut . Akhirnya , Nusa dan adik iparnya secara bergantian memotong pohon itu dengan menggunakan kapak . Hingga sore , pohon itu belum juga terputus .",0
26,Tokoh-3,"['adik', 'adik ipar nusa', 'adik ipar', 'adik iparnya']",18,others,Kamu selesaikan saja pekerjaan ini kata Nusa kepada adik iparnya yang sedang memotong pohon itu .,16,252,`` Aku akan pergi mencari makanan di tengah hutan itu .,"`` Baik , Bang jawab adik iparnya .","`` Aku akan pergi mencari makanan di tengah hutan itu . [SEP] Kamu selesaikan saja pekerjaan ini kata Nusa kepada adik iparnya yang sedang memotong pohon itu . [SEP] `` Baik , Bang jawab adik iparnya .","`` Aku akan pergi mencari makanan di tengah hutan itu . Kamu selesaikan saja pekerjaan ini kata Nusa kepada adik iparnya yang sedang memotong pohon itu . `` Baik , Bang jawab adik iparnya .",0
26,Tokoh-3,"['adik', 'adik ipar nusa', 'adik ipar', 'adik iparnya']",19,others,"`` Baik , Bang jawab adik iparnya .",16,252,Kamu selesaikan saja pekerjaan ini kata Nusa kepada adik iparnya yang sedang memotong pohon itu .,"Setelah berpamitan kepada istrinya , berangkatlah Nusa ke tengah hutan .","Kamu selesaikan saja pekerjaan ini kata Nusa kepada adik iparnya yang sedang memotong pohon itu . [SEP] `` Baik , Bang jawab adik iparnya . [SEP] Setelah berpamitan kepada istrinya , berangkatlah Nusa ke tengah hutan .","Kamu selesaikan saja pekerjaan ini kata Nusa kepada adik iparnya yang sedang memotong pohon itu . `` Baik , Bang jawab adik iparnya . Setelah berpamitan kepada istrinya , berangkatlah Nusa ke tengah hutan .",0
26,Tokoh-3,"['adik', 'adik ipar nusa', 'adik ipar', 'adik iparnya']",26,others,"Adik tidak mau , karena Adik tahu telur binatang apa yang Abang bawa itu jawab istri Nusa menolak .",16,252,"`` Maaf , Bang .","`` Ah , Abang tidak peduli ini telur binatang apa .","`` Maaf , Bang . [SEP] Adik tidak mau , karena Adik tahu telur binatang apa yang Abang bawa itu jawab istri Nusa menolak . [SEP] `` Ah , Abang tidak peduli ini telur binatang apa .","`` Maaf , Bang . Adik tidak mau , karena Adik tahu telur binatang apa yang Abang bawa itu jawab istri Nusa menolak . `` Ah , Abang tidak peduli ini telur binatang apa .",1
26,Tokoh-3,"['adik', 'adik ipar nusa', 'adik ipar', 'adik iparnya']",32,others,Ia pun membangunkan istri dan adik iparnya yang sudah terlelap tidur .,16,252,"Hampir tengah malam , telur itu baru matang .","Namun , keduanya tidak mau memakan telur itu .","Hampir tengah malam , telur itu baru matang . [SEP] Ia pun membangunkan istri dan adik iparnya yang sudah terlelap tidur . [SEP] Namun , keduanya tidak mau memakan telur itu .","Hampir tengah malam , telur itu baru matang . Ia pun membangunkan istri dan adik iparnya yang sudah terlelap tidur . Namun , keduanya tidak mau memakan telur itu .",0
26,Tokoh-3,"['adik', 'adik ipar nusa', 'adik ipar', 'adik iparnya']",34,others,"Akhirnya , telur itu dimakan sendiri oleh Nusa sampai habis , sementara istri dan adik iparnya kembali melanjutkan tidurnya .",16,252,"Namun , keduanya tidak mau memakan telur itu .","Keesokan harinya , alangkah terkejutnya Nusa saat terbangun dari tidurnya .","Namun , keduanya tidak mau memakan telur itu . [SEP] Akhirnya , telur itu dimakan sendiri oleh Nusa sampai habis , sementara istri dan adik iparnya kembali melanjutkan tidurnya . [SEP] Keesokan harinya , alangkah terkejutnya Nusa saat terbangun dari tidurnya .","Namun , keduanya tidak mau memakan telur itu . Akhirnya , telur itu dimakan sendiri oleh Nusa sampai habis , sementara istri dan adik iparnya kembali melanjutkan tidurnya . Keesokan harinya , alangkah terkejutnya Nusa saat terbangun dari tidurnya .",0
26,Tokoh-3,"['adik', 'adik ipar nusa', 'adik ipar', 'adik iparnya']",37,others,Ia pun mulai panik dan kemudian menyuruh istri dan adik iparnya untuk membantu menggaruk tubuhnya .,16,252,Tubuhnya dipenuhi dengan bintil-bintil berwarna merah dan terasa sangat gatal .,"Namun anehnya , semakin digaruk tubuhnya , semakin terasa gatal dan perih .","Tubuhnya dipenuhi dengan bintil-bintil berwarna merah dan terasa sangat gatal . [SEP] Ia pun mulai panik dan kemudian menyuruh istri dan adik iparnya untuk membantu menggaruk tubuhnya . [SEP] Namun anehnya , semakin digaruk tubuhnya , semakin terasa gatal dan perih .","Tubuhnya dipenuhi dengan bintil-bintil berwarna merah dan terasa sangat gatal . Ia pun mulai panik dan kemudian menyuruh istri dan adik iparnya untuk membantu menggaruk tubuhnya . Namun anehnya , semakin digaruk tubuhnya , semakin terasa gatal dan perih .",0
26,Tokoh-3,"['adik', 'adik ipar nusa', 'adik ipar', 'adik iparnya']",39,others,"Melihat kondisinya seperti itu , Nusa segera menyuruh adik iparnya untuk pergi mencari bantuan , sementara istrinya terus membantu menggaruk tubuhnya .",16,252,"Namun anehnya , semakin digaruk tubuhnya , semakin terasa gatal dan perih .","Menjelang siang , keadaan Nusa semakin mengerikan .","Namun anehnya , semakin digaruk tubuhnya , semakin terasa gatal dan perih . [SEP] Melihat kondisinya seperti itu , Nusa segera menyuruh adik iparnya untuk pergi mencari bantuan , sementara istrinya terus membantu menggaruk tubuhnya . [SEP] Menjelang siang , keadaan Nusa semakin mengerikan .","Namun anehnya , semakin digaruk tubuhnya , semakin terasa gatal dan perih . Melihat kondisinya seperti itu , Nusa segera menyuruh adik iparnya untuk pergi mencari bantuan , sementara istrinya terus membantu menggaruk tubuhnya . Menjelang siang , keadaan Nusa semakin mengerikan .",0
