story_id,person,aliases
119,Tokoh-6,['siti rasani']
119,Tokoh-7,['ikan rinuak']
119,Tokoh-8,['kepala desa']
119,Tokoh-9,['giran']
120,Tokoh-1,['ibu']
120,Tokoh-2,['raja']
120,Tokoh-3,['ayah']
120,Tokoh-4,"['putri', 'putri raja']"
120,Tokoh-5,['abang']
120,Tokoh-6,['penduduk negeri']
120,Tokoh-7,['salimbo']
120,Tokoh-8,['pemuda']
120,Tokoh-9,['ikan']
120,Tokoh-10,['ngah']
121,Tokoh-1,['raja syah alam']
121,Tokoh-2,['raja besar']
121,Tokoh-3,['ayah']
121,Tokoh-4,"['bunda hang tuah', 'istri']"
121,Tokoh-5,"['bendahara', 'bendahara paduka raja bintan', 'bintan']"
121,Tokoh-6,['pegawai kerajaan majapahit']
121,Tokoh-7,['raden aria sena']
121,Tokoh-8,"['dang', 'hang', 'hang kasturi']"
121,Tokoh-9,['taming sari']
121,Tokoh-10,"['hang mahmud', 'hang tuah']"
121,Tokoh-11,['hang jebat']
121,Tokoh-12,"['aria putra', 'putra']"
121,Tokoh-13,['hang lekir']
121,Tokoh-14,['penduduk']
121,Tokoh-15,['lanun']
121,Tokoh-16,['tetua']
121,Tokoh-17,['cih']
121,Tokoh-18,['hai']
122,Tokoh-1,['harimau']
122,Tokoh-2,['kucing']
122,Tokoh-3,['singa']
122,Tokoh-4,['guru']
123,Tokoh-1,"['permaisuri', 'permaisuri kerajaan palembang']"
123,Tokoh-2,['istri']
123,Tokoh-3,['suami']
123,Tokoh-4,['pangeran demang aji jaya']
123,Tokoh-5,"['datuk', 'datuk kaya']"
123,Tokoh-6,['nilam sari']
123,Tokoh-7,['cik wan']
123,Tokoh-8,['alam']
124,Tokoh-1,['ayah']
124,Tokoh-2,['istri']
124,Tokoh-3,['kakak']
124,Tokoh-4,['adik']
124,Tokoh-5,"['putri', 'putri pandan berduri']"
124,Tokoh-6,"['masyarakat suku laut', 'warga']"
124,Tokoh-7,['pemimpin bijak']
124,Tokoh-8,['bayi perempuan']
124,Tokoh-9,['jenang perkasa']
124,Tokoh-10,['batin mantang']
124,Tokoh-11,"['batin lagoi', 'batin mapoi']"
124,Tokoh-12,['julela']
124,Tokoh-13,['pemuda']
125,Tokoh-1,['istri']
125,Tokoh-2,['suami']
125,Tokoh-3,"['adik', 'dik']"
125,Tokoh-4,['tetangga']
125,Tokoh-5,"['penduduk', 'warga', 'warga bunguran', 'warga sekitar']"
125,Tokoh-6,['bidan kampung']
125,Tokoh-7,"['mak', 'mak semah']"
125,Tokoh-8,['perempuan']
125,Tokoh-9,['mak bidan']
125,Tokoh-10,"['mai', 'mai lamah']"
125,Tokoh-11,['baitusen']
125,Tokoh-12,['budi']
125,Tokoh-13,['bang']
125,Tokoh-14,['emak']
126,Tokoh-1,['istri']
126,Tokoh-2,"['suami', 'suami istri']"
126,Tokoh-3,['penduduk desa']
126,Tokoh-4,"['ular', 'ular besar']"
126,Tokoh-5,['harimau']
126,Tokoh-6,['loreng']
127,Tokoh-1,"['masyarakat desa', 'penduduk', 'warga', 'warga desa']"
127,Tokoh-2,"['pengemis', 'pengemis tua']"
127,Tokoh-3,"['nyai', 'nyai endit']"
127,Tokoh-4,['penjaga']
127,Tokoh-5,['petani']
128,Tokoh-1,"['raja', 'raja bijaksana']"
128,Tokoh-2,['adik']
128,Tokoh-3,"['pangeran jaya', 'pangeran suta']"
128,Tokoh-4,['pangeran geri']
128,Tokoh-5,['lelaki tua']
128,Tokoh-6,['bidadari']
129,Tokoh-1,"['ayah', 'pak piun']"
129,Tokoh-2,['anak buahnya']
129,Tokoh-3,"['pemimpin', 'pemimpin centeng']"
129,Tokoh-4,"['rakyat jelata', 'rakyat miskin']"
129,Tokoh-5,['haji naipin']
129,Tokoh-6,['tuan tanah']
129,Tokoh-7,"['liem', 'liem tjeng']"
129,Tokoh-8,['babah liem']
129,Tokoh-9,['pendekar']
129,Tokoh-10,['bu pinah']
129,Tokoh-11,['pitung']
129,Tokoh-12,['guru']
130,Tokoh-1,['anak']
130,Tokoh-2,['masyarakat desa']
130,Tokoh-3,"['ular', 'ular berbisa']"
130,Tokoh-4,['siti mayang']
130,Tokoh-5,['mah bongsu']
130,Tokoh-6,['mah piah']
130,Tokoh-7,['pemuda']
131,Tokoh-1,"['ibu', 'ibu dari gadis']"
131,Tokoh-2,"['gadis', 'putri']"
131,Tokoh-3,"['penduduk dusun', 'warga dusun']"
131,Tokoh-4,['kepala desa']
131,Tokoh-5,['babi']
132,Tokoh-1,['ibu']
132,Tokoh-2,['raja']
132,Tokoh-3,['putri']
132,Tokoh-4,"['burung', 'burung elang']"
132,Tokoh-5,['pemuda']
132,Tokoh-6,['paman']
132,Tokoh-7,['banta']
132,Tokoh-8,['janda']
132,Tokoh-9,['jakub']
133,Tokoh-1,"['raja', 'raja parkit']"
133,Tokoh-2,"['burung parkit', 'parkit']"
133,Tokoh-3,['pemburu']
134,Tokoh-1,['ibu']
134,Tokoh-2,['ayah']
134,Tokoh-3,['anak ketiga']
134,Tokoh-4,['adik kedua']
134,Tokoh-5,"['raksasa', 'raksasa wanita']"
134,Tokoh-6,['orangtua']
134,Tokoh-7,['ketujuh']
134,Tokoh-8,['bungsu']
134,Tokoh-9,['sulung']
135,Tokoh-1,['raja cik serule']
135,Tokoh-2,['raja linge']
135,Tokoh-3,"['ayah', 'ayah angkatnya']"
135,Tokoh-4,['kakak']
135,Tokoh-5,"['putri', 'putri sultan aceh']"
135,Tokoh-6,"['penduduk negeri', 'rakyat', 'warga']"
135,Tokoh-7,"['sultan', 'sultan johor']"
135,Tokoh-8,['gajah putih']
135,Tokoh-9,"['aceh', 'sultan aceh']"
135,Tokoh-10,['sengeda']
135,Tokoh-11,['muria']
136,Tokoh-1,['ayah']
136,Tokoh-2,['kakak raden kuning']
136,Tokoh-3,['adik sinaran bulan']
136,Tokoh-4,"['putri hitam manis', 'putri sinaran', 'putri sinaran bulan']"
136,Tokoh-5,['tukang pantunan']
136,Tokoh-6,['rantai sekilan']
136,Tokoh-7,['penduduk kota']
136,Tokoh-8,"['raden keling', 'raden kuning']"
136,Tokoh-9,['roman yakub']
136,Tokoh-10,['hitam manis']
136,Tokoh-11,['naga lipan']
136,Tokoh-12,['hulubalang']
136,Tokoh-13,"['ratu', 'ratu agung']"
136,Tokoh-14,['ular']
137,Tokoh-1,['raja']
137,Tokoh-2,['istri']
137,Tokoh-3,['anak muda']
137,Tokoh-4,"['putri', 'putri raja']"
137,Tokoh-5,"['masyarakat desa', 'penduduk', 'warga']"
137,Tokoh-6,['bujang kurap']
137,Tokoh-7,['pria raksasa']
137,Tokoh-8,['tabib sakti']
137,Tokoh-9,['tapak libok']
137,Tokoh-10,['orang sakti']
137,Tokoh-11,['peserta']
138,Tokoh-1,['raja hutan']
138,Tokoh-2,['adipati ratu']
138,Tokoh-3,['puyang sajak']
138,Tokoh-4,"['masyarakat', 'penduduk', 'rakyat']"
138,Tokoh-5,['pemimpin']
138,Tokoh-6,['harimau']
138,Tokoh-7,['hutan']
138,Tokoh-8,['yang']
139,Tokoh-1,"['dusun', 'penduduk', 'penduduk dusun', 'warga']"
140,Tokoh-1,"['ibu', 'istri']"
140,Tokoh-2,['ayah']
140,Tokoh-3,['putri raja']
140,Tokoh-4,['mande rubayah']
140,Tokoh-5,"['malin', 'malin kundang']"
140,Tokoh-6,['nahkoda']
140,Tokoh-7,['wanita']
141,Tokoh-1,"['ibu', 'ma', 'orang tuanya']"
141,Tokoh-2,"['ayah', 'orang tuanya', 'suami']"
141,Tokoh-3,['anak gadis']
141,Tokoh-4,['orang tuanya']
141,Tokoh-5,"['gadis', 'putri', 'putri tercintanya']"
141,Tokoh-6,['tuhan']
141,Tokoh-7,"['desa', 'masyarakat', 'penduduk desa', 'warga desa']"
141,Tokoh-8,"['keke', 'keke panagian', 'panagian']"
141,Tokoh-9,['mamaluan']
141,Tokoh-10,['tante']
141,Tokoh-11,['bibi']
142,Tokoh-1,['ibu']
142,Tokoh-2,"['ayah', 'ayah la moelu']"
142,Tokoh-3,['la moelu']
142,Tokoh-4,['jinnade']
142,Tokoh-5,['ikan']
143,Tokoh-1,['istri']
143,Tokoh-2,['anggota rombongan']
143,Tokoh-3,['pengantin pria']
143,Tokoh-4,['perias']
144,Tokoh-1,"['bu', 'ibu']"
144,Tokoh-2,"['anak', 'nak']"
144,Tokoh-3,"['burung', 'burung tiung', 'burung tiung besar']"
144,Tokoh-4,"['elang', 'elang besar']"
144,Tokoh-5,['burung beo']
145,Tokoh-1,"['ayah', 'pasangan suami istri', 'suami']"
145,Tokoh-2,['istri']
145,Tokoh-3,['tuhan']
145,Tokoh-4,"['penduduk', 'penduduk sekitar']"
145,Tokoh-5,['man metem']
145,Tokoh-6,['man moro']
145,Tokoh-7,['pintolee']
145,Tokoh-8,['mohamad']
145,Tokoh-9,['war']
146,Tokoh-1,['permaisuri']
146,Tokoh-2,['raja']
146,Tokoh-3,"['putri', 'putri mandalika']"
146,Tokoh-4,['sekar kuning']
146,Tokoh-5,['pangeran']
146,Tokoh-6,['rakyat']
146,Tokoh-7,['ratu']
147,Tokoh-1,['raja tutur jimat']
147,Tokoh-2,['raja bijaksana']
147,Tokoh-3,['ayah']
147,Tokoh-4,['kakek']
147,Tokoh-5,"['ratu', 'ratu darah putih']"
147,Tokoh-6,"['dalem', 'paniakan dalem']"
147,Tokoh-7,['muhammad']
147,Tokoh-8,['rakyat']
148,Tokoh-1,['raja sangiang']
148,Tokoh-2,['raja sangen']
148,Tokoh-3,['raja bunu']
148,Tokoh-4,"['paninting', 'paninting tarung']"
148,Tokoh-5,['mangku amat']
148,Tokoh-6,['nyai jaya']
148,Tokoh-7,['paman']
148,Tokoh-8,['dukun']
149,Tokoh-1,['raja']
149,Tokoh-2,['ayah']
149,Tokoh-3,"['istri', 'istri tuan']"
149,Tokoh-4,"['kakak', 'kakak kandungnya']"
149,Tokoh-5,['adik']
149,Tokoh-6,"['raden banterang', 'tuanku raden banterang']"
149,Tokoh-7,['pembantu']
149,Tokoh-8,['kijang']
149,Tokoh-9,['surati']
149,Tokoh-10,['lelaki']
149,Tokoh-11,['gadis']
149,Tokoh-12,['tuan']
150,Tokoh-1,['ayah']
150,Tokoh-2,"['putri', 'putri adipati jayengrana']"
150,Tokoh-3,['adipati cakraningrat']
150,Tokoh-4,"['pangeran', 'pangeran situbondo', 'situbondo']"
150,Tokoh-5,['adipati jayengrana']
150,Tokoh-6,['kyai gembolo']
150,Tokoh-7,['pemuda sakti']
150,Tokoh-8,"['jaka', 'jaka jumput']"
150,Tokoh-9,['jaka taruna']
150,Tokoh-10,['joko dolog']
150,Tokoh-11,['purbawati']
151,Tokoh-1,['raja bijaksana']
151,Tokoh-2,"['putri', 'putri teja', 'putri teja nirmala']"
151,Tokoh-3,['raden begawan']
151,Tokoh-4,"['dewi', 'dewi jahat']"
151,Tokoh-5,['pangeran']
151,Tokoh-6,['prabu']
152,Tokoh-1,['ibu']
152,Tokoh-2,['raja']
152,Tokoh-3,['putri cantik']
152,Tokoh-4,['sungging perbangkara']
152,Tokoh-5,['anjing jantan']
152,Tokoh-6,['makhluk halus']
152,Tokoh-7,['hyang tunggal']
152,Tokoh-8,['wayung hyang']
152,Tokoh-9,['dayang sumbi']
152,Tokoh-10,['sangkuriang']
152,Tokoh-11,['tumang']
152,Tokoh-12,"['dewa', 'dewi']"
153,Tokoh-1,['raja']
153,Tokoh-2,['ayah']
153,Tokoh-3,['adik']
153,Tokoh-4,"['putri', 'putri rarang', 'putri rarang purbaratna']"
153,Tokoh-5,['prabu panggung keraton']
153,Tokoh-6,"['pangeran munding', 'pangeran munding larik']"
153,Tokoh-7,['prabu gajah menggala']
153,Tokoh-8,['ular besar']
153,Tokoh-9,['penduduk']
153,Tokoh-10,['kakang']
153,Tokoh-11,['pemuda']
153,Tokoh-12,['rayi']
154,Tokoh-1,['ibu']
154,Tokoh-2,['ayah']
154,Tokoh-3,"['putri', 'putri endahwarni']"
154,Tokoh-4,['dayang kesayangan permaisuri']
154,Tokoh-5,"['anantakusuma', 'pangeran', 'pangeran anantakusuma']"
154,Tokoh-6,['candramawat']
154,Tokoh-7,"['anteh', 'nyai anteh']"
154,Tokoh-8,['nyai dadap']
154,Tokoh-9,['paman']
154,Tokoh-10,['ratu']
154,Tokoh-11,['tuan']
155,Tokoh-1,['pak mantri']
155,Tokoh-2,"['kabayan', 'mertua', 'mertua kabayan']"
155,Tokoh-3,['kang kabayan']
155,Tokoh-4,['nyi iteung']
155,Tokoh-5,['abah']
156,Tokoh-1,['raja giri layang']
156,Tokoh-2,['raja majapahit']
156,Tokoh-3,['istri']
156,Tokoh-4,"['kaka', 'kakak']"
156,Tokoh-5,['adik']
156,Tokoh-6,"['putri cantik', 'putri giri larang']"
156,Tokoh-7,"['patih', 'patih endang capang']"
156,Tokoh-8,['patih mangkunagara']
156,Tokoh-9,['penduduk kerajaan']
156,Tokoh-10,['giri']
157,Tokoh-1,"['raja', 'raja mongondow']"
157,Tokoh-2,['istri']
157,Tokoh-3,['adik']
157,Tokoh-4,['putri raja']
157,Tokoh-5,"['murid pulumoduyo', 'pulumoduyo', 'putra', 'putra pulumoduyo']"
157,Tokoh-6,['pembesar negeri']
157,Tokoh-7,['bangsa iyotogia']
157,Tokoh-8,['putra mahkota']
157,Tokoh-9,['putra mooduto']
157,Tokoh-10,['sapi hutan']
157,Tokoh-11,['pogambango']
157,Tokoh-12,['pengikut']
157,Tokoh-13,['odahati']
157,Tokoh-14,['suwawa']
157,Tokoh-15,['rakyat']
157,Tokoh-16,['dodo']
158,Tokoh-1,"['ibu', 'istri']"
158,Tokoh-2,['permaisuri']
158,Tokoh-3,['raja siendeng']
158,Tokoh-4,['raja negeri']
158,Tokoh-5,['ayah']
158,Tokoh-6,"['putri raja siendeng', 'putri siendeng']"
158,Tokoh-7,['putra mahkota ternate']
158,Tokoh-8,"['putra zulkarnain', 'zulkarnain']"
158,Tokoh-9,['djumangopa']
158,Tokoh-10,['ahli nujum']
158,Tokoh-11,['pongoliwu']
158,Tokoh-12,['kemenakan']
158,Tokoh-13,['djamali']
158,Tokoh-14,['djubali']
158,Tokoh-15,['tutali']
158,Tokoh-16,['wanita']
158,Tokoh-17,['pemuda']
159,Tokoh-1,"['ibu', 'istri']"
159,Tokoh-2,"['gadis', 'putri', 'putri semata wayangnya']"
159,Tokoh-3,['sri nawangsih']
159,Tokoh-4,"['tanah', 'tuan tanah']"
159,Tokoh-5,['ceceng']
159,Tokoh-6,['janda']
160,Tokoh-1,['istri']
160,Tokoh-2,['suami']
160,Tokoh-3,"['desa', 'sesepuh desa']"
160,Tokoh-4,['sri poh haci']
160,Tokoh-5,['raden budog']
160,Tokoh-6,['warga desa']
160,Tokoh-7,['dewi padi']
160,Tokoh-8,['nyi siti']
160,Tokoh-9,['anjing']
160,Tokoh-10,['janda']
160,Tokoh-11,['kuda']
161,Tokoh-1,"['ibu', 'istri']"
161,Tokoh-2,['permaisuri']
161,Tokoh-3,['raja']
161,Tokoh-4,['ayah']
161,Tokoh-5,['adik sang raja']
161,Tokoh-6,"['paman', 'paman pangeran amat mude', 'pangeran', 'pangeran amat mude']"
161,Tokoh-7,"['rakyat', 'rakyat negeri']"
161,Tokoh-8,['tabib']
161,Tokoh-9,['fakir']
161,Tokoh-10,['sang']
162,Tokoh-1,['permaisuri']
162,Tokoh-2,"['raja', 'raja ular']"
162,Tokoh-3,['ayah']
162,Tokoh-4,"['tukang cincin', 'tukang pembuat cincin']"
162,Tokoh-5,"['ular', 'ular besar']"
162,Tokoh-6,['anjing']
162,Tokoh-7,['burung']
162,Tokoh-8,['kucing']
162,Tokoh-9,['tikus']
162,Tokoh-10,['rohib']
163,Tokoh-1,['ayah']
163,Tokoh-2,['masyarakat sekitar']
163,Tokoh-3,"['tonaas', 'tonaas utara']"
163,Tokoh-4,['maharimbouw']
163,Tokoh-5,['alam']
164,Tokoh-1,['ibu']
164,Tokoh-2,['ayah']
164,Tokoh-3,"['perempuan tua', 'tua']"
164,Tokoh-4,"['lelaki', 'lelaki tua']"
164,Tokoh-5,['anjing']
164,Tokoh-6,['kweiya']
164,Tokoh-7,['burung']
165,Tokoh-1,['raja tongkol']
165,Tokoh-2,['raja ayam']
165,Tokoh-3,"['rakyat', 'rakyat ayam', 'rakyat tongkol', 'tongkol', 'warga pantai', 'warga pesisir']"
165,Tokoh-4,['ikan tongkol']
165,Tokoh-5,"['ayam', 'ayam jantan']"
165,Tokoh-6,['nelayan']
166,Tokoh-1,"['pak pung', 'suami']"
166,Tokoh-2,['istri']
166,Tokoh-3,"['kakek', 'kakek tua']"
166,Tokoh-4,['tetangga']
166,Tokoh-5,"['ikan', 'ikan pesut']"
166,Tokoh-6,['warga']
166,Tokoh-7,['gadis']
167,Tokoh-1,['raja']
167,Tokoh-2,['ayah']
167,Tokoh-3,"['kakek', 'kakek tua']"
167,Tokoh-4,['putri']
167,Tokoh-5,"['burung', 'burung ruai', 'ruai']"
167,Tokoh-6,['bungsu']
168,Tokoh-1,['ular panjang']
168,Tokoh-2,['hyang shiwa']
168,Tokoh-3,['batara guru']
168,Tokoh-4,"['dewa', 'dewa brahma']"
168,Tokoh-5,['dewa shiwa']
168,Tokoh-6,['raksasa']
169,Tokoh-1,['prabu jayabaya']
169,Tokoh-2,['mpu panuluh']
169,Tokoh-3,['mpu sedah']
169,Tokoh-4,['ratu adil']
170,Tokoh-1,"['batara', 'batara narada', 'batara panyarikan']"
170,Tokoh-2,['batara bayu']
170,Tokoh-3,['batara guru']
170,Tokoh-4,"['empu', 'empu pamadi', 'empu rama']"
170,Tokoh-5,"['dewa', 'dewa angin']"
170,Tokoh-6,['empu sakti']
171,Tokoh-1,['istri']
171,Tokoh-2,['suami']
171,Tokoh-3,['nawangwulan']
171,Tokoh-4,['jaka tarub']
171,Tokoh-5,['bidadari']
172,Tokoh-1,"['raja', 'raja brawijaya v']"
172,Tokoh-2,"['menggala', 'wangsa menggala']"
172,Tokoh-3,['adipati cepu']
172,Tokoh-4,['sabdo palon']
172,Tokoh-5,['raden']
173,Tokoh-1,"['tumenggung', 'tumenggung wiraguna']"
173,Tokoh-2,"['adipati', 'adipati pragulo', 'adipati pragulo ii', 'pragulo ii']"
173,Tokoh-3,['nyai simobarong']
173,Tokoh-4,['sultan agung']
173,Tokoh-5,"['roro', 'roro mendut']"
173,Tokoh-6,['abdi']
174,Tokoh-1,"['bu', 'ibu']"
174,Tokoh-2,['anak']
174,Tokoh-3,['joko bodo']
174,Tokoh-4,['gadis']
174,Tokoh-5,['janda']
175,Tokoh-1,"['bu', 'ibu']"
175,Tokoh-2,['anak']
175,Tokoh-3,['joko bodo']
175,Tokoh-4,['gadis']
175,Tokoh-5,['janda']
176,Tokoh-1,['wangkoang']
176,Tokoh-2,['raksasa']
176,Tokoh-3,['bungsu']
176,Tokoh-4,['wahede']
176,Tokoh-5,['bara']
177,Tokoh-1,['raja']
177,Tokoh-2,['ayah']
177,Tokoh-3,['adik']
177,Tokoh-4,['putri raja']
177,Tokoh-5,"['lutung', 'lutung kasarung', 'pangeran lutung kasarung']"
177,Tokoh-6,['patih istana']
177,Tokoh-7,['purbararang']
177,Tokoh-8,['prabu tapa']
177,Tokoh-9,['purbasari']
177,Tokoh-10,['perempuan']
177,Tokoh-11,['rakyat']
178,Tokoh-1,['pak sabeni']
178,Tokoh-2,['masyarakat sekitar']
178,Tokoh-3,['pedagang']
178,Tokoh-4,['salamah']
178,Tokoh-5,['pemuda']
178,Tokoh-6,['rojali']
179,Tokoh-1,['rio tabing']
179,Tokoh-2,['rakyat']
179,Tokoh-3,['alam']
179,Tokoh-4,['dewa']
180,Tokoh-1,['raja']
180,Tokoh-2,"['nek', 'nenek', 'nenek tua']"
180,Tokoh-3,['piatu']
180,Tokoh-4,['nak']
181,Tokoh-1,"['ibu', 'ibu tua']"
181,Tokoh-2,['suami']
181,Tokoh-3,"['pangeran', 'pangeran kerajaan']"
181,Tokoh-4,"['gaib', 'ular', 'ular gaib']"
181,Tokoh-5,['bungsu']
181,Tokoh-6,['pemuda']
181,Tokoh-7,['sulung']
182,Tokoh-1,['ayah']
182,Tokoh-2,['kakek']
182,Tokoh-3,"['maulana hasanuddin', 'sultan', 'sultan maulana hasanuddin']"
182,Tokoh-4,['prabu pucuk umun']
182,Tokoh-5,['prabu surawosan']
183,Tokoh-1,"['raja', 'raja wilayah']"
183,Tokoh-2,"['penduduk', 'penduduk wilayah']"
183,Tokoh-3,['nagaseni']
183,Tokoh-4,['mahadali']
183,Tokoh-5,['rio raos']
183,Tokoh-6,['panjang']
184,Tokoh-1,"['raksasa', 'raksasa ganas']"
184,Tokoh-2,"['tikus', 'tikus jantan']"
184,Tokoh-3,['burung mutuo']
184,Tokoh-4,['lipan besar']
184,Tokoh-5,['lelaki tua']
184,Tokoh-6,['tulap']
185,Tokoh-1,['wamborowamboro']
185,Tokoh-2,['wangguunggu pa']
185,Tokoh-3,"['masyarakat', 'penduduk', 'penduduk desa']"
185,Tokoh-4,['pemimpin desa']
185,Tokoh-5,['burung gagak']
185,Tokoh-6,['ende bhawo']
185,Tokoh-7,['pemuda']
185,Tokoh-8,['panda']
185,Tokoh-9,['sara']
186,Tokoh-1,['raja sigi']
186,Tokoh-2,['ayah']
186,Tokoh-3,"['istri', 'istri raja sigi']"
186,Tokoh-4,['panglima perang']
186,Tokoh-5,['tadulako bulili']
186,Tokoh-6,['warga bulili']
186,Tokoh-7,['pendekar']
186,Tokoh-8,['pengawal']
186,Tokoh-9,['bantili']
186,Tokoh-10,['dinda']
186,Tokoh-11,['make']
186,Tokoh-12,['sigi']
187,Tokoh-1,['raja']
187,Tokoh-2,['istri']
187,Tokoh-3,['putri bungsu raja']
187,Tokoh-4,"['penduduk', 'penduduk negeri']"
187,Tokoh-5,"['burung', 'burung ajaib']"
187,Tokoh-6,"['to baka', 'to baka keo']"
187,Tokoh-7,['pemuda']
188,Tokoh-1,['ayah landorundun']
188,Tokoh-2,['putri']
188,Tokoh-3,['putra mahkota kerajaan']
188,Tokoh-4,['datu bendurana']
188,Tokoh-5,['landorundun']
188,Tokoh-6,['tetua adat']
188,Tokoh-7,['pengawal']
189,Tokoh-1,"['putri bungsu', 'putri mayang', 'putri mayang sari', 'putri tertua', 'putri tujuh']"
189,Tokoh-2,"['pangeran', 'pangeran empang kuala']"
189,Tokoh-3,['seri bunga tanjung']
189,Tokoh-4,"['ratu', 'ratu bijaksana']"
189,Tokoh-5,"['cik sima', 'ratu cik sima']"
189,Tokoh-6,['ketujuh putri']
189,Tokoh-7,['mayang sari']
189,Tokoh-8,['tujuh']
190,Tokoh-1,"['ayah', 'ayah caadara']"
190,Tokoh-2,['anak buah caadara']
190,Tokoh-3,"['panglima perang', 'panglima perang wire', 'wire']"
190,Tokoh-4,['masyarakat desa']
190,Tokoh-5,"['anjing', 'anjing pemburu']"
190,Tokoh-6,['caadara']
190,Tokoh-7,['kuala']
191,Tokoh-1,"['ibu', 'istri']"
191,Tokoh-2,['ayah']
191,Tokoh-3,['anak']
191,Tokoh-4,['putri kepala adat']
191,Tokoh-5,"['penduduk', 'penduduk kampung', 'penduduk kampung merem']"
191,Tokoh-6,['woiwallytmang']
191,Tokoh-7,['kepala adat']
191,Tokoh-8,['bonadebu']
191,Tokoh-9,['woiram']
191,Tokoh-10,['mesi']
191,Tokoh-11,['dewa']
192,Tokoh-1,['roh penunggu pohon']
192,Tokoh-2,"['kampung', 'penduduk', 'penduduk kampung', 'warga']"
192,Tokoh-3,['kepala kampung']
192,Tokoh-4,['yatim']
193,Tokoh-1,"['raja', 'raja koranobini']"
193,Tokoh-2,['istri']
193,Tokoh-3,['penduduk kampung']
193,Tokoh-4,"['bidadari', 'bidadari bungsu', 'bungsu']"
193,Tokoh-5,['mandinuma']
193,Tokoh-6,['nenek tua']
193,Tokoh-7,['siraiman']
193,Tokoh-8,['pemuda']
194,Tokoh-1,"['ayah', 'ayah skolong', 'orang tua skolong']"
194,Tokoh-2,"['istri', 'orang tua skolong']"
194,Tokoh-3,['kakak']
194,Tokoh-4,['adik']
194,Tokoh-5,['kakek']
194,Tokoh-6,['orang tua skolong']
194,Tokoh-7,"['skolong', 'skolong rebo todo']"
194,Tokoh-8,"['gadis', 'gadis cantik']"
194,Tokoh-9,['paman']
194,Tokoh-10,['bibi']
194,Tokoh-11,['cue']
195,Tokoh-1,['raja patmaraga']
195,Tokoh-2,['raja sukmaraga']
195,Tokoh-3,['istri']
195,Tokoh-4,['kakak']
195,Tokoh-5,['putri junjung buih']
195,Tokoh-6,"['bayi', 'bayi perempuan']"
195,Tokoh-7,['datuk pujung']
195,Tokoh-8,['ratu kuripan']
195,Tokoh-9,['sukmaraga']
195,Tokoh-10,['wanita']
195,Tokoh-11,['rakyat']
195,Tokoh-12,['tuan']
196,Tokoh-1,"['ratu', 'ratu ayu kencana', 'ratu ayu kencana wungu']"
196,Tokoh-2,"['adipati', 'adipati kebo marcuet', 'kebo marcuet']"
196,Tokoh-3,['ki ajah pamengger']
196,Tokoh-4,['rakyat majapahit']
196,Tokoh-5,['layang kumitir']
196,Tokoh-6,['pendekar sakti']
196,Tokoh-7,['patih logender']
196,Tokoh-8,['dewi puyengan']
196,Tokoh-9,['adipati sakti']
196,Tokoh-10,['jaka umbaran']
196,Tokoh-11,['dewi wahita']
196,Tokoh-12,['dewi suhita']
196,Tokoh-13,['layang seta']
196,Tokoh-14,['minakjinggo']
196,Tokoh-15,['damarwulan']
196,Tokoh-16,['pemuda']
196,Tokoh-17,['guru']
197,Tokoh-1,['ibu']
197,Tokoh-2,"['puteri', 'puteri dayang lais']"
197,Tokoh-3,['raja komering']
197,Tokoh-4,['raja jambi']
197,Tokoh-5,['kakak']
197,Tokoh-6,['adik']
197,Tokoh-7,"['hulubalang', 'hulubalang tengkorak batu', 'tengkorak batu']"
197,Tokoh-8,['hulubalang sakti']
197,Tokoh-9,['harimau']
197,Tokoh-10,['buaya']
197,Tokoh-11,['ceren']
198,Tokoh-1,['istri']
198,Tokoh-2,"['putri', 'putri penguasa kota']"
198,Tokoh-3,['tuhan']
198,Tokoh-4,"['abang', 'bang']"
198,Tokoh-5,"['penduduk', 'penduduk kampung']"
198,Tokoh-6,['penguasa kota']
198,Tokoh-7,"['anok lumang', 'lumang']"
198,Tokoh-8,['perempuan']
198,Tokoh-9,['pengawal']
198,Tokoh-10,['pemuda']
198,Tokoh-11,['abdul']
199,Tokoh-1,"['bu', 'ibu', 'ibu mertua', 'istri']"
199,Tokoh-2,['raja malaka']
199,Tokoh-3,['ayah']
199,Tokoh-4,"['anak', 'nak']"
199,Tokoh-5,['kakek tua']
199,Tokoh-6,['putri raja']
199,Tokoh-7,['tuhan']
199,Tokoh-8,['perempuan tua']
199,Tokoh-9,['janda tua']
199,Tokoh-10,['penduduk']
199,Tokoh-11,['pengawal']
199,Tokoh-12,['kantan']
200,Tokoh-1,"['bu', 'ibu', 'ibu dari ni tuwung kuning', 'istri', 'orang tuanya']"
200,Tokoh-2,"['bapak', 'orang tuanya', 'suami']"
200,Tokoh-3,['anak']
200,Tokoh-4,['orang tuanya']
200,Tokoh-5,['ni tuwung kuning']
200,Tokoh-6,['bidadari']
200,Tokoh-7,['i pudak']
200,Tokoh-8,['nenek']
201,Tokoh-1,['raja']
201,Tokoh-2,['istri']
201,Tokoh-3,"['pan balang', 'pan balang tamak']"
201,Tokoh-4,['kepala desa']
201,Tokoh-5,['pencuri']
201,Tokoh-6,['bapak']
201,Tokoh-7,['warga']
201,Tokoh-8,['ayam']
202,Tokoh-1,['putri bungsu']
202,Tokoh-2,"['tuan tapa', 'tuan tapa yang sakti']"
202,Tokoh-3,['bayi perempuan']
