story_id,person,aliases,type,mention_count,word_count,merged_text
16,Tokoh-2,"['ayah tador', 'ayah']",antagonist,95,1024,"Mereka telah menjadi ayah dan ibu , dan memberi nama anak mereka Tador . Kulitnya mengikuti ayahnya yang berkulit coklat . Bentuk wajah , bibir , dan hidungnya pun seperti membentuk wajah sang ayah . Sementara itu , sang ibu terlihat pada bagian dahi , mata , dan rambutnya yang lurus , tidak seperti ayah yang berambut ikal . Ayah , ibu , kakek , dan nenek seakan tidak mau bergantian menggendongnya . Bisa saja dia bersama nenek ketika ibunya membantu ayah dan kakek ke ladang dan sawah . Pun dia bisa bersama ibu jika nenek membantu kakek atau jika ayah berladang dan bersawah . Ayah , ibu , dan nenek langsung panik . Ayah , ibu , dan nenek seperti tidak berhenti menangis . Ayah dan ibu pergi ke ladang dan sawah . Mereka menyiapkan makanan sembari menanti ayah dan ibu kembali dari ladang dan sawah . Sehabis salat subuh , ayah dan ibu bersiap berangkat ke ladang dan sawah . Ayah dan ibu berulang kali membangunkan nenek , tetapi tidak juga berhasil . Ayah langsung memeriksa nadi nenek dan semuanya telah terlambat . Ayah terisak . Ibu dan ayah sempat panik . Ayah tidak akan sanggup bekerja sendirian . Dalam keadaan bingung , ayah berusaha untuk bekerja sendirian di ladang dan sawah . Ayah dan ibu kembali bersama menggarap ladang dan sawah . `` Ayah dan ibu bekerja , Nak . Biar kita semua bisa makan begitu penjelasan ayah tanpa Tador minta . Tador , yang saat itu sudah berusia lima tahun , hanya mengangguk-angguk sembari memainkan ole-ole , sejenis bunyi-bunyian dari batang padi yang dibawa ayahnya . Ayah tersenyum , sementara sang ibu masih sibuk menyiapkan makan malam . Ibu dan ayah tersenyum , apalagi ketika tanpa disuruh , Tador langsung ke dipan untuk tidur . Ayah dan ibu kembali panik . Ayah dan ibu saling berpandang . `` Ayah , Tador kan sudah besar rayunya . Ayah dan ibu menggelengkan kepala . Nanti kalau kamu sudah besar , kamu memang wajib membantu ayah dan ibu . Ayah tidak tahu itu . Tidak ada yang tahu , apalagi ibu dan ayah . Ketika ayah dan ibu tidak ada di rumah , Tador lebih memilih pergi ke hutan daripada bermain dengan teman-temannya di kampung . Dulu , ayah dan ibu memperingatkan agar Tador tidak jauh-jauh dari rumah , tetapi kini mereka sudah tidak bisa menghalangi Tador . Ayah dan ibu juga tidak pernah tahu kalau Tador sudah dapat memanjat pohon kelapa . Ya , sangat ingin dia membuat kejutan untuk ayah dan ibunya . `` Berbohong itu dosa , Tador , apalagi berbohong kepada orang tua timpal ayah . Izinkanlah Tador ikut Ayah dan Ibu ke sawah rayu Tador . Ayah dan ibu berpandangan . Ayah dan ibu kembali berpandangan . Itulah sebabnya sejak sehari sebelum marpangir , ayah dan ibu memilih tidak bekerja . Tador menemani ayah mencari ayam . Ayah dan Tador berhasil mendapatkan dua ayam jago yang masih muda . Sementara itu , ayah masih sibuk mengasah pisau dengan posisi berjongkok . Ayah tertawa melihat Tador seperti itu . Tidak bisa marpangir kita nanti celetuk ayah . Ayah bangkit dan langsung menuju ke tempat Tador . Cepat ayah memegang kepala ayam itu tepatnya di leher bagian atas . Mulut ayah langsung bergerak . Jangan dilepaskan dulu perintah ayah . Ayah terus menggoreskan pisaunya ke leher ayam tetapi tidak sampai putus . perintah ayah . Masih ada satu lagi kejut ayah . Begitu sunnahnya supaya daging ayam itu halal kita makan jelas ayah . `` Ada satu lagi , itu masih berani sambung ayah . terdengar teriakan ayah dari belakang rumah . Sampai di belakang rumah , Tador lihat ayah sudah memegang ayam satunya lagi , ayam yang sebelumnya terikat . Pun ketika ayah mulai berdoa dan memotong , tanpa diperintah , dia sudah tahu saatnya melepaskan ayam itu ke tanah . `` Senyum-senyum makan itu ayam hasil kerjamu tadi kata ayah . Ayah dan ibu memang baru memperbolehkan Tador marpangir setelah berusia dua belas tahun . `` Ayah , Ibu , mengapa Tador boleh marpangir kalau sudah berumur dua belas tahun ? '' Ayah dan ibu berpandangan . Ayah menghentikan suapan nasi ke mulutnya . `` Jadi mendiang kakek dan nenek tidak mau hal sama terjadi pada ayah . Ayah baru boleh marpangir ke sungai ketika usia dua belas tahun , sama sepertimu sekarang . Alhamdulillah ayah masih hidup sampai sekarang , kan ? '' jelas ayah . Sebelum usia dua belas , ayah juga marpangir . tambah ayah . Selain suka cita menyambut bulan puasa , Tador juga ingin menunjukkan kepada ayah dan ibunya bahwa dia sudah mahir berenang di sungai . Ayah dan Ibunya harus melihat kemahiran Tador secara langsung , bukan sekadar pengakuan yang pernah Tador ungkapkan tempo hari . Sang ayah langsung sigap . Tidak hanya Tador , ayah dan ibu juga terlihat gelisah . Dilihatnya ayah dan ibu yang gelisah . Ayah dan ibu tetap pergi marpangir tanpa Tador . `` Nak , Ayah secepatnya pulang . Jangan tinggalkan rumah pesan sang ayah sembari ingin pergi . Ayah tampak tidak merasa berat saat mengatakan kalimat itu . Badanmu masih panas , tidak baik ikut mandi pangir kata ayah . Dia hanya memandangi ayahnya dengan tatapan yang mulai berkaca-kaca . bujuk ayahnya . Dia tidak terima kalau kali ini ayah dan ibu juga bertindak tega . `` Kita bawa sajalah Tador sebut ibunya kepada ayahnya . Namun ayah Tador menolak . Ayah beranggapan jika Tador dibawa mandi ke sungai , Tador tidak akan sembuh . kata ayah Tador . Kalimat sang ayah ada betulnya . Ayah dan ibu tidak ingin melihat kau bertambah sakit . '' Si ibu ingin membawa Tador , sedangkan ayah menolaknya . Lalu ayah dan ibu Tador pun bertengkar . Sudah biasa di rumah bentak ayah . `` Aku kasihan sama Tador , Ayah . bentak ayah lagi . `` Sudahlah , Tador ... ujar ayahnya . Ayah dan ibu Tador panik karena tidak dapat menemukan anak semata wayangnya . Sementara ayah dan ibu Tador tak menyerah memanggil-manggil nama sang anak dengan putus asa dan dipenuhi rasa bersalah `` Tador !"
16,Tokoh-3,['suami'],others,1,9,"Tidak lama kemudian , sang nenek menyusul suaminya ."
16,Tokoh-4,"['uwak tador', 'uwak']",protagonist,4,31,Artinya uwak Tador . Sang uwak ini meninggal saat berusia delapan tahun . Uwak satunya lagi meninggal juga saat marpangir . Saat itu uwak yang ini masih berumur sepuluh tahun .
16,Tokoh-5,['anak'],protagonist,4,49,Kehidupan mereka semakin lengkap dengan hadirnya seorang anak laki-laki . Akhirnya si ibu tidak sampai hati melihat anaknya menangis . Sementara ayah dan ibu Tador tak menyerah memanggil-manggil nama sang anak dengan putus asa dan dipenuhi rasa bersalah `` Tador ! seru mereka berharap sang anak akan menjawab .
16,Tokoh-6,['kakek'],others,27,351,"Ada juga sedikit kemiripan dengan kakek , yaitu pada alisnya yang tebal , sedangkan kemiripan dengan nenek ada pada bagian dagunya yang sedikit runcing . Ayah , ibu , kakek , dan nenek seakan tidak mau bergantian menggendongnya . Bisa saja dia bersama nenek ketika ibunya membantu ayah dan kakek ke ladang dan sawah . Pun dia bisa bersama ibu jika nenek membantu kakek atau jika ayah berladang dan bersawah . Kakek meninggal dunia . Kepergian kakek sangat tidak terduga . Kalaupun kakek sakit , paling-paling hanya pilek dan batuk sedikit . Kakek pun masih terlihat kuat . Akan tetapi , malam itu sepulang dari ladang dan sawah , mendadak kakek meradang kesakitan tepat setelah dia selesai mandi . Mereka mendudukkan kakek di dipan , lalu kakek dibaringkan . Napas kakek mulai teratur , tetapi sesekali dia tetap memegangi dadanya dan mengeluh sakit . Sekitar sejam kemudian , ketika dia mulai tenang dan tidak mengeluh sakit , kakek meninggal . Mereka bergotong-royong menyiapkan tempat pemandian kakek , tempat salat , hingga menyiapkan lubang kuburan . Itulah sebabnya , dalam dingin malam , kakek dimakamkan . Rata-rata yang ke kuburan untuk memakamkan kakek hanya kaum lelaki di kampung itu . `` Tador cucuku , mengapa cepat sekali kakek pergi ? '' Tampaknya nenek belum dapat mengikhlaskan kepergian kakek . `` Nenek ingin jumpa kakek , Cu kata nenek kemudian . Seperti kakek , nenek juga meninggal sambil tersenyum . Pagi itu , sebelum zuhur , nenek dimakamkan tepat di sisi makam kakek dan dua nisan kecil lainnya . Waktu yang sangat singkat karena tidak sampai enam bulan sejak kakek meninggal . Kepergian kakek dan nenek untuk selamanya itu terjadi saat Tador berusia dua tahun . Bagaimana dengan ladang dan sawah yang ditinggalkan kakek dan nenek untuk mereka ? Setelah setahun kepergian kakek dan nenek , barulah ada kabar yang menenangkan . `` Jadi mendiang kakek dan nenek tidak mau hal sama terjadi pada ayah . Dua makam kecil di dekat makam kakek dan neneknya . `` Namun , Tador , yang dilarang oleh kakek dan nenek itu kan marpangir ke sungai ."
16,Tokoh-7,"['orang tuanya', 'orang tua tador']",antagonist,5,83,"Dia tidak tahu lagi cara membujuk orang tuanya itu . Oleh karena itu , sendirianlah Tador selama orang tuanya bekerja . Namun , setelah dijelaskan tentang jarak yang jauh dan kekhawatiran orang tuanya , Tador kembali mengalah . Tador berharap dengan dia menceritakan kalau dia sudah mahir berenang , memanjat pohon kelapa , serta memancing , orang tuanya akan mengerti bahwa dia kini sudah mulai besar . Di lain tempat , orang tua Tador dan warga kampung bersuka ria di tempat marpangir ."
16,Tokoh-8,['orang tua'],antagonist,2,24,"Sehari-hari mereka bertani , bahu-membahu bersama orang tua menggarap ladang dan sawah . Tidak hanya orang tua , tetapi anak-anaknya juga ikut-ikutan sibuk ."
16,Tokoh-9,"['tetangga', 'tetangga tador']",others,7,51,"Tetangga berdatangan . Tetangga berdatangan . Ada seorang tetangga yang sudah tidak sanggup lagi bekerja di ladang dan sawah . Barulah setelah matahari terbit , sang tetangga datang . Beruntung Tador selalu bangun setiap kali tetangga itu sudah tiba . Tetangga itu pindah rumah . Para tetangga Tador telah berkumpul ."
23,Tokoh-1,['ibu'],protagonist,37,392,"Meskipun sudah besar , Siti , anak yang pemalas , tidak mau menolong ibunya bekerja . Seperti ibu yang lain , Mak Siyah ingin Siti menolongnya bekerja . `` Mencari kayu itu kewajiban Ibu supaya kita bisa makan . Ibu juga tidak pandai mencari uang . Andaikan saja Ibu pandai mencari uang , pasti hidup kita akan senang . Kita hidup miskin karena salah Ibu sendiri . Dia terus saja menuntut ibunya menyediakan nasi tiga kali sehari . Awalnya , Siti tidak mau ; ia malu berjalan dengan ibunya yang tua itu . Siti enggan berjalan dengan ibunya . Dia berjalan di depan , diiringi ibunya dari belakang . Sebelum masuk ke rumah Tek Kanah , Siti pun berkata Ibu sajalah yang masuk . Kita bisa bersilaturahmi dengan Tek Kanah , dia masih saudara kita jawab ibunya . `` Tapi kan Siti yang menyuruh Ibu meminjam padi . `` Ya , Siti memang perlu beras untuk makan , tetapi itu kewajiban Ibu . Jadi Ibu yang harus masuk sendiri jawab Siti . Melihat ibunya menjujung ketiding , Siti bergegas berjalan di depan . Padahal , di belakangnya , ibunya kesusahan menjujung ketiding padi yang berat . `` Siti , Ibu sudah letih , Nak . Bantu ibu membawa padi ini kata Mak Siyah . `` Ah , Ibu yang tak tahu diuntung . `` Tetapi ibu sudah letih . `` Kalau ibu sudah letih , kan bisa istirahat jawab Siti . Siti pun ikut berhenti , dia duduk berjarak dari ibunya . `` Siti , ibu sudah sangat lelah . Tolonglah ibu membawa ketiding ini . '' `` Ah , dasar Ibu pemalas . Biasanya membawa kayu bakar yang lebih berat dari ketiding ini , ibu sanggup jawab Siti . `` Siti , ibu sudah sangat lelah , tidak ada daya lagi . Ibu akan istirahat sebentar . '' `` Ibu tidak sengaja , Nak . Ibu sudah sangat letih jawab Mak Siyah . `` Sejak tadi ibu sudah minta tolong , tetapi Siti tidak mau membantu katanya lagi . `` Jelas saya tidak mau karena ibu yang salah . Ibu tidak sanggup menyediakan beras untuk anaknya . '' Melihat ibunya diam , Siti malah membentaknya . Kepada ibunya saja dia begitu durhaka , apalagi kepada orang lain . '' Karena hardikannya tidak diacuhkan ibunya , Siti kini membentak dengan keras ."
23,Tokoh-10,['penduduk'],others,2,25,"Hanya ketika mendapat zakat dari penduduk barulah bisa membeli baju . Penduduk mulai cemas akan kekurangan makanan , persediaan padi di lumbung kian menipis ."
23,Tokoh-11,['bujang'],protagonist,3,36,"`` Tunggulah sebentar , saya suruh si Bujang untuk mengambilkannya kata Tek Kanah lagi . Si Bujang adalah pembantu di rumah itu . Setelah disuruh oleh Tek Kanah , si Bujang bergegas mengambilkan padi itu ."
23,Tokoh-12,['gadis'],antagonist,1,10,"Setiap kali meminta tolong , gadis itu selalu menolak ."
23,Tokoh-13,['siti'],antagonist,49,544,"Dia tinggal berdua dengan Siti , anak gadisnya yang sudah besar . Suaminya sudah lama meninggal sejak Siti berumur tiga tahun . Mak Siyah dan Siti tinggal di gubuk tua berdinding papan dan beratap rumbia . Kalau ada sisa uang , dibelikannya bedak dan baju untuk Siti . Meskipun sudah besar , Siti , anak yang pemalas , tidak mau menolong ibunya bekerja . Seperti ibu yang lain , Mak Siyah ingin Siti menolongnya bekerja . Suatu kali , ketika mengajak Siti ke hutan , dia dihardik . Siti tidak mau bekerja kasar seperti itu begitu jawaban Siti . Kalau dinasihati , bentakan Siti semakin keras . `` Siti jadi miskin karena ayah sudah meninggal . Sudahlah , Bu , Siti mau pergi ke mana ? Uang dan baju baru Siti ? '' Di tengah situasi sulit seperti itu , Siti tetap tidak mau peduli . Mak Siyah tidak bisa lagi memenuhi keinginan Siti . Siti menjadi marah . Rumah Tek Kanah agak jauh dari tempat mereka , dan ia pun mengajak Siti untuk menemaninya . Awalnya , Siti tidak mau ; ia malu berjalan dengan ibunya yang tua itu . Mak Siyah memaksa , akhirnya Siti menurut walau dengan wajah merungut . Siti enggan berjalan dengan ibunya . Kalau ada yang bertanya ke mana tujuan mereka , Siti menjawab akan ke pasar . Kalau ada yang bertanya siapa orang tua di belakangnya , Siti akan menjawab dia itu tukang angkat barang sekembali dari pasar nanti . Sebelum masuk ke rumah Tek Kanah , Siti pun berkata Ibu sajalah yang masuk . Siti malu . `` Tidak usahlah , Siti tidak mau . `` Tapi kan Siti yang menyuruh Ibu meminjam padi . `` Ya , Siti memang perlu beras untuk makan , tetapi itu kewajiban Ibu . Jadi Ibu yang harus masuk sendiri jawab Siti . Melihat ibunya menjujung ketiding , Siti bergegas berjalan di depan . Berkali-kali Mak Siyah memanggil Siti untuk menunggunya dan berjalan beriringan . Siti tidak menghiraukannya sama sekali . `` Siti , Ibu sudah letih , Nak . Anak gadis cantik seperti ini disuruh menjujung padi jawab Siti . `` Kalau ibu sudah letih , kan bisa istirahat jawab Siti . Siti pun ikut berhenti , dia duduk berjarak dari ibunya . Mak Siyah kemudian berhenti dan memanggil-manggil Siti . `` Siti , ibu sudah sangat lelah . Biasanya membawa kayu bakar yang lebih berat dari ketiding ini , ibu sanggup jawab Siti . `` Siti , ibu sudah sangat lelah , tidak ada daya lagi . Melihat hal itu , Siti marah . `` Sejak tadi ibu sudah minta tolong , tetapi Siti tidak mau membantu katanya lagi . jawab Siti . Dia hanya berdoa kepada Tuhan agar Siti ditunjukkan jalan yang benar . Melihat ibunya diam , Siti malah membentaknya . Karena hardikannya tidak diacuhkan ibunya , Siti kini membentak dengan keras . Pada saat itulah tanah tempat Siti mengentakkan kaki tiba-tiba menjadi lunak . Siti yang terkejut berusaha berlari , namun kakinya terperosok dalam rawa tersebut . Pada akhirnya , tubuh Siti terkubur dalam rawa dan hilang dari pandangan . Sejak kejadian itu , tak ada lagi yang mendengar kabar tentang Siti . Konon katanya , itu adalah pohon tempat Siti dihukum oleh Tuhan ."
23,Tokoh-14,['nak'],antagonist,3,25,"`` Sebaiknya kita berdua yang masuk , Nak . `` Siti , Ibu sudah letih , Nak . `` Ibu tidak sengaja , Nak ."
23,Tokoh-15,['bu'],protagonist,1,10,"Sudahlah , Bu , Siti mau pergi ke mana ?"
23,Tokoh-2,['ayah'],others,1,9,`` Siti jadi miskin karena ayah sudah meninggal .
23,Tokoh-3,['suami'],others,2,19,"Suaminya sudah lama meninggal sejak Siti berumur tiga tahun . Sejak suaminya meninggal , hidup mereka jatuh miskin ."
23,Tokoh-4,['anak seorang janda miskin'],antagonist,1,13,Tidak ada yang akan menyangka kalau dia hanya anak seorang janda miskin .
23,Tokoh-5,"['anak gadisnya', 'anak gadis']",antagonist,3,31,"Dia tinggal berdua dengan Siti , anak gadisnya yang sudah besar . Anak gadis itu berjalan melenggang dengan sombongnya . Anak gadis cantik seperti ini disuruh menjujung padi jawab Siti ."
23,Tokoh-6,['orang tua'],protagonist,2,19,"`` Dasar orang tua tidak tahu diuntung ! `` Wahai orang tua jelek , kenapa kamu diam saja ?"
23,Tokoh-7,['tuhan'],others,3,33,"`` Tuhan , sangat malang nasib diri . `` Tuhan , jika anak hamba tidak akan mungkin berubah , hukumlah . Konon katanya , itu adalah pohon tempat Siti dihukum oleh Tuhan ."
23,Tokoh-8,['mak siyah'],protagonist,36,366,"Di ujung kampung , arah tepi bukit , hiduplah seorang perempuan bernama Mak Siyah . Mak Siyah dan Siti tinggal di gubuk tua berdinding papan dan beratap rumbia . Setiap hari , Mak Siyah mencari kayu bakar dan rebung untuk dijual ke pasar . Mak Siyah adalah seorang perempuan yang rajin . Seperti ibu yang lain , Mak Siyah ingin Siti menolongnya bekerja . Mendengar jawaban anaknya , Mak Siyah hanya bisa mengurut dada . Untuk menghemat persediaan beras , Mak Siyah hanya makan nasi sekali sehari . Mak Siyah tidak bisa lagi memenuhi keinginan Siti . Ia menyuruh Mak Siyah pergi meminjam padi . Tidak ada jalan lain bagi Mak Siyah , ia pun pergi meminjam padi . Mak Siyah pergi meminjam padi kepada Tek Kanah , orang kaya di kampung itu . Mak Siyah memaksa , akhirnya Siti menurut walau dengan wajah merungut . Mendengar jawaban anaknya , Mak Siyah berusaha untuk sabar . kata Mak Siyah lagi . Karena segan bertengkar di tempat umum , Mak Siyah akhirnya masuk sendirian . Sesudah disilakan masuk tanpa berbasabasi , Mak Siyah menyampaikan maksud kedatangannya . `` Boleh , Mak Siyah . Berapa banyak yang Mak Siyah butuhkan ? '' `` Tidak perlu jaminan , Mak Siyah . Kalau hanya seketiding , Mak Siyah tidak perlu mengembalikannya . Saya memberikannya untuk Mak Siyah . '' `` Terima kasih banyak jawab Mak Siyah sambil menggenggam tangan Tek Kanah . Saya senang bisa menolong Mak Siyah . Mak Siyah pun pamit dengan menjunjung ketiding padi di kepalanya . Berkali-kali Mak Siyah memanggil Siti untuk menunggunya dan berjalan beriringan . Bantu ibu membawa padi ini kata Mak Siyah . Mak Siyah sudah sangat kelelahan . Ketika lelahnya sudah hilang dan tenaganya pulih , Mak Siyah melanjutkan perjalanan kembali . Mak Siyah terus berjalan di tengah padang itu sekuat tenaganya . Mak Siyah kemudian berhenti dan memanggil-manggil Siti . Sesudah tenaganya pulih kembali , Mak Siyah berusaha kembali mengangkat ketidingnya . Ibu sudah sangat letih jawab Mak Siyah . Mak Siyah mengurut dadanya . Bukakanlah pintu hatinya kata Mak Siyah berdoa dalam hati . Mak Siyah terus diam dan kembali berdoa . Mak Siyah hanya bisa menatap dengan pasrah ."
23,Tokoh-9,['tek kanah'],others,12,145,"Mak Siyah pergi meminjam padi kepada Tek Kanah , orang kaya di kampung itu . Rumah Tek Kanah agak jauh dari tempat mereka , dan ia pun mengajak Siti untuk menemaninya . Mereka pun berangkat menuju rumah Tek Kanah . Setelah lama di perjalanan , mereka sampai di rumah Tek Kanah . Sebelum masuk ke rumah Tek Kanah , Siti pun berkata Ibu sajalah yang masuk . Kita bisa bersilaturahmi dengan Tek Kanah , dia masih saudara kita jawab ibunya . jawab Tek Kanah . `` Tidak banyak , Tek Kanah , saya hanya butuh seketiding . `` Terima kasih banyak jawab Mak Siyah sambil menggenggam tangan Tek Kanah . Kita masih bersaudara jawab Tek Kanah . `` Tunggulah sebentar , saya suruh si Bujang untuk mengambilkannya kata Tek Kanah lagi . Setelah disuruh oleh Tek Kanah , si Bujang bergegas mengambilkan padi itu ."
25,Tokoh-1,['ibu'],protagonist,5,76,"`` Iya , Ibu benar . `` Ayah , Ibu , aku pulang teriaknya . Sementara itu , sang ibu yang tidak tahan lagi melihat kelakuan suaminya , menganjurkan anak semata wayangnya itu untuk pergi mengembara . Doyan Nada pun menuruti nasehat ibunya . Sesampainya di sana , mereka bertiga langsung disambut oleh sang ibu dan banyak penduduk desa yang datang untuk mengucapkan terima kasih karena telah mengalahkan raksasa yang sering mengganggu ketentraman desa tersebut ."
25,Tokoh-10,['sakti mandraguna'],protagonist,1,13,"Tanpa diduga , ternyata anak kecil yang dihadapinya adalah seorang sakti mandraguna ."
25,Tokoh-11,['sigar penjalin'],protagonist,1,20,Pertapa yang bernama Sigar Penjalin itu sudah dua belas tahun bertapa karena ingin juga menjadi raja di Pulau Lombok .
25,Tokoh-12,"['penduduk desa', 'desa']",others,1,32,"Sesampainya di sana , mereka bertiga langsung disambut oleh sang ibu dan banyak penduduk desa yang datang untuk mengucapkan terima kasih karena telah mengalahkan raksasa yang sering mengganggu ketentraman desa tersebut ."
25,Tokoh-13,['tameng muter'],protagonist,1,24,Pertapa yang bernama Tameng Muter itu kemudian bercerita kepada Doyan bahwa dirinya sudah sepuluh tahun bertapa karena ingin menjadi raja di pulau itu .
25,Tokoh-14,"['patih', 'patih songan']",others,8,129,"Pulau ini hanya dihuni oleh ratu jin yang bernama Dewi Anjani , didampingi seorang patih bernama Patih Songan . Suatu hari , sepulang dari berkeliling mengitari seluruh daratan Pulau Lombok , Patih Songan datang menghadap kepada Dewi Anjani . Izinkanlah hamba untuk menyampaikan sesuatu kata Patih Songan sambil memberi hormat . `` Kabar apa yang hendak kamu sampaikan , Patih ? Maka itu , hamba menyarankan agar Tuan Putri segera memenuhi pesan kakek Tuan Putri untuk mengisi pulau ini dengan manusia ungkap Patih Songan . `` Oh iya , terima kasih , Patih , telah mengingatkanku mengenai amanat itu ucap Dewi Anjani . `` Baik , Tuan Putri jawab Patih Songan . Keesokan hari , Dewi Anjani bersama Patih Songan dan Beberi menjelajahi seluruh wilayah daratan pulau tersebut ."
25,Tokoh-15,['dewi anjani'],protagonist,13,222,"Pulau ini hanya dihuni oleh ratu jin yang bernama Dewi Anjani , didampingi seorang patih bernama Patih Songan . Dewi Anjani mempunyai banyak prajurit dari bangsa jin dan seekor burung peliharaan yang bernama Beberi . Dewi Anjani beserta para pengikutnya tinggal di puncak Gunung Rinjani yang terdapat di pulau itu . Suatu hari , sepulang dari berkeliling mengitari seluruh daratan Pulau Lombok , Patih Songan datang menghadap kepada Dewi Anjani . Katakanlah seru Dewi Anjani . `` Oh iya , terima kasih , Patih , telah mengingatkanku mengenai amanat itu ucap Dewi Anjani . Keesokan hari , Dewi Anjani bersama Patih Songan dan Beberi menjelajahi seluruh wilayah daratan pulau tersebut . Setelah menemukan tempat yang cocok , Dewi Anjani segera memerintahkan Beberi untuk menebang pepohonan yang tumbuh sesak dan berdesak-desakan di sekitar tempat itu . Setelah itu , Dewi Anjani segera mengubah sepuluh pasang suami istri dari prajuritnya menjadi manusia , dan salah seorang di antaranya dijadikan sebagai kepala suku . Rupanya , Dewi Anjani menyaksikan semua peristiwa tersebut dari puncak Gunung Rinjani . `` Beberi , cepat percikkan banyu urip ( air hidup ) ke tubuh Doyan Nada seru Dewi Anjani kepada burung peliharaannya . Ternyata , Dewi Anjani telah memberikan kekuatan yang luar biasa kepadanya . Dewi Anjani yang melihat peristiwa tersebut kembali menolongnya hingga ia dapat hidup kembali ."
25,Tokoh-16,['kepala suku'],antagonist,3,40,"Jika tidak , kita akan mati kelaparan kata kepala suku . Tapi hanya inilah satu-satunya cara untuk menyelamatkan hidup kita jawab sang kepala suku . Sementara itu , sang kepala suku segera menyusun rencana untuk menghabisi nyawa Doyan Nada ."
25,Tokoh-17,"['bayi', 'bayi ajaib', 'yang ajaib']",protagonist,2,28,"Setelah beberapa lama menetap di sana , istri sang kepala suku melahirkan seorang bayi laki-laki yang ajaib . Selain itu , bayi ajaib itu sangat kuat makan ."
25,Tokoh-18,"['tuan putri', 'tuan']",protagonist,5,52,"`` Ampun , Tuan Putri . `` Begini , Tuan Putri . Maka itu , hamba menyarankan agar Tuan Putri segera memenuhi pesan kakek Tuan Putri untuk mengisi pulau ini dengan manusia ungkap Patih Songan . `` Baik , Tuan Putri jawab Patih Songan . Beberi pun segera melaksanakan perintah tuannya ."
25,Tokoh-19,"['doyan', 'doyan nada']",protagonist,38,550,"Maka sebab itulah kedua orang tua dan orang-orang memanggilnya Doyan Nada . Dalam bahasa setempat , kata `` Doyan Nada '' merupakan julukan yang biasa diberikan kepada orang yang kuat makan . Semakin besar , Doyan Nada semakin kuat makan , sehingga kedua orang tuanya tidak sanggup lagi memberinya makan . `` Tapi , Yah , bukankah Doyan Nada anak kita satu-satunya ? '' Sementara itu , sang kepala suku segera menyusun rencana untuk menghabisi nyawa Doyan Nada . Tanpa merasa curiga sedikit pun , Doyan Nada menuruti saja ajakan sang ayah . Dengan sengaja , ia mengarahkan pohon besar itu roboh ke tempat Doyan Nada berdiri . Begitu roboh , pohon besar itu menindih tubuh Doyan Nada hingga tewas seketika . `` Beberi , cepat percikkan banyu urip ( air hidup ) ke tubuh Doyan Nada seru Dewi Anjani kepada burung peliharaannya . Mendengar perintah tuannya , Beberi segera terbang melesat menuju ke tempat Doyan Nada tertindih pohon besar dengan membawa banyu urip . Setelah banyu urip itu dipercikkan ke seluruh tubuhnya , Doyan Nada pun hidup kembali . Beberapa kali Doyan Nada berteriak , namun tidak ada jawaban . Setelah terbebas , Doyan Nada kemudian membawa pulang kayu besar itu dan meletakkannya di depan rumah . Alangkah terkejutnya ia ketika melihat Doyan Nada masih hidup . tanya Doyan Nada . Ia berpikir sejenak untuk mencari-cari alasan agar niat jeleknya tidak diketahui oleh Doyan Nada . Doyan Nada langsung percaya saja pada kata-kata ayahnya . Sang ayah semakin kesal melihat perilaku Doyan Nada . Ketika Doyan Nada sedang asyik memancing , diam-diam sang ayah mendorong sebuah batu besar yang berada di belakang Doyan Nada . Batu besar itu menindih tubuh Doyan Nada hingga tewas seketika . Ketika sadar , Doyan Nada tidak melihat lagi ayahnya sedang memancing di lubuk itu . Konon , sejak itu kampung Doyan Nada kemudian dinamakan Sela Parang . Meskipun niat jeleknya telah diketahui , Doyan Nada , sang ayah tetap saja berniat untuk menghabisi nyawa anaknya itu dengan berbagai cara . Doyan Nada pun menuruti nasehat ibunya . Suatu hari , ketika melewati sebuah hutan lebat , Doyan Nada dikejutkan oleh suara orang berteriak meminta tolong . Pertapa yang bernama Tameng Muter itu kemudian bercerita kepada Doyan bahwa dirinya sudah sepuluh tahun bertapa karena ingin menjadi raja di pulau itu . Raksasa itu hendak mencuri dendeng bekal Doyan Nada . Doyan Nada dan kedua sahabatnya segera mengejar raksasa itu hingga ke tempat persembunyiannya di sebuah gua di daerah Sekaroh . Ketika Limandaru hendak masuk ke dalam gua , Doyan Nada segera mencegatnya . seru Doyan Nada . `` Aku tidak akan menyingkir sebelum kau serahkan dendeng itu kepadaku kata Doyan Nada . Merasa ditantang , Limandaru menjadi marah dan langsung menyerang Doyan Nada . Karena kesal , Limandaru terus menyerang Doyan Nada dengan cara membabi buta . Namun , begitu ia lengah , tiba-tiba sebuah tendangan keras dari Doyan Nada mendarat tepat di lambungnya . Melihat Limandaru tidak bernyawa lagi , Doyan Nada bersama kedua sahabatnya segera kembali ke rumahnya . Sejak saat itu , nama Doyan Nada menjadi terkenal . Banyak orang yang datang dari desa-desa sekitarnya untuk meminta bantuan Doyan Nada . Orang-orang kemudian memberi nama tempat itu dengan sebutan `` Doyan Nada '' yang sekarang dikenal sebagai `` Lombok '' ."
