,number,story_id,judul,sentence_id,word,type
8324,2,10,Sipakpak Kunal Dan Nagai Sori,90,dilangsungkan,O
8325,2,10,Sipakpak Kunal Dan Nagai Sori,90,.,O
8326,2,10,Sipakpak Kunal Dan Nagai Sori,91,Mereka,O
8327,2,10,Sipakpak Kunal Dan Nagai Sori,91,khawatir,O
8328,2,10,Sipakpak Kunal Dan Nagai Sori,91,cinta,O
8329,2,10,Sipakpak Kunal Dan Nagai Sori,91,calon,O
8330,2,10,Sipakpak Kunal Dan Nagai Sori,91,mempelai,O
8331,2,10,Sipakpak Kunal Dan Nagai Sori,91,laki-laki,O
8332,2,10,Sipakpak Kunal Dan Nagai Sori,91,yang,O
8333,2,10,Sipakpak Kunal Dan Nagai Sori,91,begitu,O
8334,2,10,Sipakpak Kunal Dan Nagai Sori,91,berkobar,O
8335,2,10,Sipakpak Kunal Dan Nagai Sori,91,akan,O
8336,2,10,Sipakpak Kunal Dan Nagai Sori,91,memicu,O
8337,2,10,Sipakpak Kunal Dan Nagai Sori,91,onar,O
8338,2,10,Sipakpak Kunal Dan Nagai Sori,91,jika,O
8339,2,10,Sipakpak Kunal Dan Nagai Sori,91,keinginannya,O
8340,2,10,Sipakpak Kunal Dan Nagai Sori,91,tak,O
8341,2,10,Sipakpak Kunal Dan Nagai Sori,91,segera,O
8342,2,10,Sipakpak Kunal Dan Nagai Sori,91,dipenuhi,O
8343,2,10,Sipakpak Kunal Dan Nagai Sori,91,.,O
8344,2,10,Sipakpak Kunal Dan Nagai Sori,92,Raja,B-TOKOH
8345,2,10,Sipakpak Kunal Dan Nagai Sori,92,Margolang,I-TOKOH
8346,2,10,Sipakpak Kunal Dan Nagai Sori,92,menyetujui,O
8347,2,10,Sipakpak Kunal Dan Nagai Sori,92,saran,O
8348,2,10,Sipakpak Kunal Dan Nagai Sori,92,tersebut,O
8349,2,10,Sipakpak Kunal Dan Nagai Sori,92,.,O
8350,2,10,Sipakpak Kunal Dan Nagai Sori,93,Hari,O
8351,2,10,Sipakpak Kunal Dan Nagai Sori,93,pernikahan,O
8352,2,10,Sipakpak Kunal Dan Nagai Sori,93,pun,O
8353,2,10,Sipakpak Kunal Dan Nagai Sori,93,ditetapkan,O
8354,2,10,Sipakpak Kunal Dan Nagai Sori,93,",",O
8355,2,10,Sipakpak Kunal Dan Nagai Sori,93,dan,O
8356,2,10,Sipakpak Kunal Dan Nagai Sori,93,undangan,O
8357,2,10,Sipakpak Kunal Dan Nagai Sori,93,dikirim,O
8358,2,10,Sipakpak Kunal Dan Nagai Sori,93,kepada,O
8359,2,10,Sipakpak Kunal Dan Nagai Sori,93,raja-raja,O
8360,2,10,Sipakpak Kunal Dan Nagai Sori,93,di,O
8361,2,10,Sipakpak Kunal Dan Nagai Sori,93,sekitar,O
8362,2,10,Sipakpak Kunal Dan Nagai Sori,93,kerajaan,O
8363,2,10,Sipakpak Kunal Dan Nagai Sori,93,.,O
8364,2,10,Sipakpak Kunal Dan Nagai Sori,94,Pesta,O
8365,2,10,Sipakpak Kunal Dan Nagai Sori,94,pernikahan,O
8366,2,10,Sipakpak Kunal Dan Nagai Sori,94,``,O
8367,2,10,Sipakpak Kunal Dan Nagai Sori,94,anak,O
8368,2,10,Sipakpak Kunal Dan Nagai Sori,94,raja,O
8369,2,10,Sipakpak Kunal Dan Nagai Sori,94,'',O
8370,2,10,Sipakpak Kunal Dan Nagai Sori,94,palsu,O
8371,2,10,Sipakpak Kunal Dan Nagai Sori,94,",",O
8372,2,10,Sipakpak Kunal Dan Nagai Sori,94,Sipakpak,B-TOKOH
8373,2,10,Sipakpak Kunal Dan Nagai Sori,94,Kunal,I-TOKOH
8374,2,10,Sipakpak Kunal Dan Nagai Sori,94,",",O
8375,2,10,Sipakpak Kunal Dan Nagai Sori,94,dimeriahkan,O
8376,2,10,Sipakpak Kunal Dan Nagai Sori,94,oleh,O
8377,2,10,Sipakpak Kunal Dan Nagai Sori,94,orkes,O
8378,2,10,Sipakpak Kunal Dan Nagai Sori,94,Batak,O
8379,2,10,Sipakpak Kunal Dan Nagai Sori,94,dan,O
8380,2,10,Sipakpak Kunal Dan Nagai Sori,94,Melayu,O
8381,2,10,Sipakpak Kunal Dan Nagai Sori,94,",",O
8382,2,10,Sipakpak Kunal Dan Nagai Sori,94,serta,O
8383,2,10,Sipakpak Kunal Dan Nagai Sori,94,kelompok,O
8384,2,10,Sipakpak Kunal Dan Nagai Sori,94,ronggeng,O
8385,2,10,Sipakpak Kunal Dan Nagai Sori,94,yang,O
8386,2,10,Sipakpak Kunal Dan Nagai Sori,94,menghangatkan,O
8387,2,10,Sipakpak Kunal Dan Nagai Sori,94,suasana,O
8388,2,10,Sipakpak Kunal Dan Nagai Sori,94,.,O
8389,2,10,Sipakpak Kunal Dan Nagai Sori,95,Pesta,O
8390,2,10,Sipakpak Kunal Dan Nagai Sori,95,berlangsung,O
8391,2,10,Sipakpak Kunal Dan Nagai Sori,95,meriah,O
8392,2,10,Sipakpak Kunal Dan Nagai Sori,95,dan,O
8393,2,10,Sipakpak Kunal Dan Nagai Sori,95,menggembirakan,O
8394,2,10,Sipakpak Kunal Dan Nagai Sori,95,.,O
8395,2,10,Sipakpak Kunal Dan Nagai Sori,96,Namun,O
8396,2,10,Sipakpak Kunal Dan Nagai Sori,96,",",O
8397,2,10,Sipakpak Kunal Dan Nagai Sori,96,Raja,B-TOKOH
8398,2,10,Sipakpak Kunal Dan Nagai Sori,96,Haroharo,I-TOKOH
8399,2,10,Sipakpak Kunal Dan Nagai Sori,96,dan,O
8400,2,10,Sipakpak Kunal Dan Nagai Sori,96,Permaisurinya,B-TOKOH
8401,2,10,Sipakpak Kunal Dan Nagai Sori,96,berhalangan,O
8402,2,10,Sipakpak Kunal Dan Nagai Sori,96,hadir,O
8403,2,10,Sipakpak Kunal Dan Nagai Sori,96,pada,O
8404,2,10,Sipakpak Kunal Dan Nagai Sori,96,pesta,O
8405,2,10,Sipakpak Kunal Dan Nagai Sori,96,``,O
8406,2,10,Sipakpak Kunal Dan Nagai Sori,96,puteranya,B-TOKOH
8407,2,10,Sipakpak Kunal Dan Nagai Sori,96,'',O
8408,2,10,Sipakpak Kunal Dan Nagai Sori,96,itu,O
8409,2,10,Sipakpak Kunal Dan Nagai Sori,96,.,O
8410,2,10,Sipakpak Kunal Dan Nagai Sori,97,Tidak,O
8411,2,10,Sipakpak Kunal Dan Nagai Sori,97,lama,O
8412,2,10,Sipakpak Kunal Dan Nagai Sori,97,setelah,O
8413,2,10,Sipakpak Kunal Dan Nagai Sori,97,Sipakpak,B-TOKOH
8414,2,10,Sipakpak Kunal Dan Nagai Sori,97,Kunal,I-TOKOH
8415,2,10,Sipakpak Kunal Dan Nagai Sori,97,dan,O
8416,2,10,Sipakpak Kunal Dan Nagai Sori,97,puteri,B-TOKOH
8417,2,10,Sipakpak Kunal Dan Nagai Sori,97,Raja,I-TOKOH
8418,2,10,Sipakpak Kunal Dan Nagai Sori,97,dikawinkan,O
8419,2,10,Sipakpak Kunal Dan Nagai Sori,97,",",O
8420,2,10,Sipakpak Kunal Dan Nagai Sori,97,hal-hal,O
8421,2,10,Sipakpak Kunal Dan Nagai Sori,97,aneh,O
8422,2,10,Sipakpak Kunal Dan Nagai Sori,97,mulai,O
8423,2,10,Sipakpak Kunal Dan Nagai Sori,97,terjadi,O
8424,2,10,Sipakpak Kunal Dan Nagai Sori,97,.,O
8425,2,10,Sipakpak Kunal Dan Nagai Sori,98,Ketika,O
8426,2,10,Sipakpak Kunal Dan Nagai Sori,98,Raja,B-TOKOH
8427,2,10,Sipakpak Kunal Dan Nagai Sori,98,Margolang,I-TOKOH
8428,2,10,Sipakpak Kunal Dan Nagai Sori,98,",",O
8429,2,10,Sipakpak Kunal Dan Nagai Sori,98,menantunya,O
8430,2,10,Sipakpak Kunal Dan Nagai Sori,98,",",O
8431,2,10,Sipakpak Kunal Dan Nagai Sori,98,dan,O
8432,2,10,Sipakpak Kunal Dan Nagai Sori,98,para,O
8433,2,10,Sipakpak Kunal Dan Nagai Sori,98,budak,B-TOKOH
8434,2,10,Sipakpak Kunal Dan Nagai Sori,98,pergi,O
8435,2,10,Sipakpak Kunal Dan Nagai Sori,98,berburu,O
8436,2,10,Sipakpak Kunal Dan Nagai Sori,98,atau,O
8437,2,10,Sipakpak Kunal Dan Nagai Sori,98,menangkap,O
8438,2,10,Sipakpak Kunal Dan Nagai Sori,98,ikan,O
8439,2,10,Sipakpak Kunal Dan Nagai Sori,98,di,O
8440,2,10,Sipakpak Kunal Dan Nagai Sori,98,sungai,O
8441,2,10,Sipakpak Kunal Dan Nagai Sori,98,",",O
8442,2,10,Sipakpak Kunal Dan Nagai Sori,98,Sipakpak,B-TOKOH
8443,2,10,Sipakpak Kunal Dan Nagai Sori,98,Kunal,I-TOKOH
8444,2,10,Sipakpak Kunal Dan Nagai Sori,98,sering,O
8445,2,10,Sipakpak Kunal Dan Nagai Sori,98,berkata,O
8446,2,10,Sipakpak Kunal Dan Nagai Sori,98,ingin,O
8447,2,10,Sipakpak Kunal Dan Nagai Sori,98,membuat,O
8448,2,10,Sipakpak Kunal Dan Nagai Sori,98,alu,O
8449,2,10,Sipakpak Kunal Dan Nagai Sori,98,dari,O
8450,2,10,Sipakpak Kunal Dan Nagai Sori,98,batang-batang,O
8451,2,10,Sipakpak Kunal Dan Nagai Sori,98,kayu,O
8452,2,10,Sipakpak Kunal Dan Nagai Sori,98,kecil,O
8453,2,10,Sipakpak Kunal Dan Nagai Sori,98,yang,O
8454,2,10,Sipakpak Kunal Dan Nagai Sori,98,tumbuh,O
8455,2,10,Sipakpak Kunal Dan Nagai Sori,98,di,O
8456,2,10,Sipakpak Kunal Dan Nagai Sori,98,mana-mana,O
8457,2,10,Sipakpak Kunal Dan Nagai Sori,98,.,O
8458,2,10,Sipakpak Kunal Dan Nagai Sori,99,Dia,O
8459,2,10,Sipakpak Kunal Dan Nagai Sori,99,mengklaim,O
8460,2,10,Sipakpak Kunal Dan Nagai Sori,99,mampu,O
8461,2,10,Sipakpak Kunal Dan Nagai Sori,99,menumbuk,O
8462,2,10,Sipakpak Kunal Dan Nagai Sori,99,padi,O
8463,2,10,Sipakpak Kunal Dan Nagai Sori,99,sebanyak,O
8464,2,10,Sipakpak Kunal Dan Nagai Sori,99,2,O
8465,2,10,Sipakpak Kunal Dan Nagai Sori,99,sampai,O
8466,2,10,Sipakpak Kunal Dan Nagai Sori,99,3,O
8467,2,10,Sipakpak Kunal Dan Nagai Sori,99,karung,O
8468,2,10,Sipakpak Kunal Dan Nagai Sori,99,sehari,O
8469,2,10,Sipakpak Kunal Dan Nagai Sori,99,.,O
8470,2,10,Sipakpak Kunal Dan Nagai Sori,100,Saat,O
8471,2,10,Sipakpak Kunal Dan Nagai Sori,100,melihat,O
8472,2,10,Sipakpak Kunal Dan Nagai Sori,100,pohon,O
8473,2,10,Sipakpak Kunal Dan Nagai Sori,100,enau,O
8474,2,10,Sipakpak Kunal Dan Nagai Sori,100,",",O
8475,2,10,Sipakpak Kunal Dan Nagai Sori,100,ia,O
8476,2,10,Sipakpak Kunal Dan Nagai Sori,100,bersemangat,O
8477,2,10,Sipakpak Kunal Dan Nagai Sori,100,ingin,O
8478,2,10,Sipakpak Kunal Dan Nagai Sori,100,memanjatnya,O
8479,2,10,Sipakpak Kunal Dan Nagai Sori,100,untuk,O
8480,2,10,Sipakpak Kunal Dan Nagai Sori,100,membuat,O
8481,2,10,Sipakpak Kunal Dan Nagai Sori,100,nira,O
8482,2,10,Sipakpak Kunal Dan Nagai Sori,100,sebagai,O
8483,2,10,Sipakpak Kunal Dan Nagai Sori,100,hadiah,O
8484,2,10,Sipakpak Kunal Dan Nagai Sori,100,bagi,O
8485,2,10,Sipakpak Kunal Dan Nagai Sori,100,ibu,O
8486,2,10,Sipakpak Kunal Dan Nagai Sori,100,mertuanya,O
8487,2,10,Sipakpak Kunal Dan Nagai Sori,100,.,O
8488,2,10,Sipakpak Kunal Dan Nagai Sori,101,Suatu,O
8489,2,10,Sipakpak Kunal Dan Nagai Sori,101,hari,O
8490,2,10,Sipakpak Kunal Dan Nagai Sori,101,",",O
8491,2,10,Sipakpak Kunal Dan Nagai Sori,101,Raja,B-TOKOH
8492,2,10,Sipakpak Kunal Dan Nagai Sori,101,Margolang,I-TOKOH
8493,2,10,Sipakpak Kunal Dan Nagai Sori,101,merasa,O
8494,2,10,Sipakpak Kunal Dan Nagai Sori,101,sangat,O
8495,2,10,Sipakpak Kunal Dan Nagai Sori,101,haus,O
8496,2,10,Sipakpak Kunal Dan Nagai Sori,101,dalam,O
8497,2,10,Sipakpak Kunal Dan Nagai Sori,101,perjalanan,O
8498,2,10,Sipakpak Kunal Dan Nagai Sori,101,dan,O
8499,2,10,Sipakpak Kunal Dan Nagai Sori,101,ingin,O
8500,2,10,Sipakpak Kunal Dan Nagai Sori,101,minum,O
8501,2,10,Sipakpak Kunal Dan Nagai Sori,101,air,O
8502,2,10,Sipakpak Kunal Dan Nagai Sori,101,kelapa,O
8503,2,10,Sipakpak Kunal Dan Nagai Sori,101,muda,O
8504,2,10,Sipakpak Kunal Dan Nagai Sori,101,yang,O
8505,2,10,Sipakpak Kunal Dan Nagai Sori,101,tergantung,O
8506,2,10,Sipakpak Kunal Dan Nagai Sori,101,di,O
8507,2,10,Sipakpak Kunal Dan Nagai Sori,101,pohonnya,O
8508,2,10,Sipakpak Kunal Dan Nagai Sori,101,.,O
8509,2,10,Sipakpak Kunal Dan Nagai Sori,102,Baginda,O
8510,2,10,Sipakpak Kunal Dan Nagai Sori,102,memerintahkan,O
8511,2,10,Sipakpak Kunal Dan Nagai Sori,102,budak,O
8512,2,10,Sipakpak Kunal Dan Nagai Sori,102,menantunya,O
8513,2,10,Sipakpak Kunal Dan Nagai Sori,102,untuk,O
8514,2,10,Sipakpak Kunal Dan Nagai Sori,102,memanjat,O
8515,2,10,Sipakpak Kunal Dan Nagai Sori,102,pohon,O
8516,2,10,Sipakpak Kunal Dan Nagai Sori,102,dan,O
8517,2,10,Sipakpak Kunal Dan Nagai Sori,102,mengambil,O
8518,2,10,Sipakpak Kunal Dan Nagai Sori,102,beberapa,O
8519,2,10,Sipakpak Kunal Dan Nagai Sori,102,kelapa,O
8520,2,10,Sipakpak Kunal Dan Nagai Sori,102,.,O
8521,2,10,Sipakpak Kunal Dan Nagai Sori,103,Namun,O
8522,2,10,Sipakpak Kunal Dan Nagai Sori,103,",",O
8523,2,10,Sipakpak Kunal Dan Nagai Sori,103,karena,O
8524,2,10,Sipakpak Kunal Dan Nagai Sori,103,Nagai,B-TOKOH
8525,2,10,Sipakpak Kunal Dan Nagai Sori,103,Sori,I-TOKOH
8526,2,10,Sipakpak Kunal Dan Nagai Sori,103,tidak,O
8527,2,10,Sipakpak Kunal Dan Nagai Sori,103,pernah,O
8528,2,10,Sipakpak Kunal Dan Nagai Sori,103,memanjat,O
8529,2,10,Sipakpak Kunal Dan Nagai Sori,103,pohon,O
8530,2,10,Sipakpak Kunal Dan Nagai Sori,103,kelapa,O
8531,2,10,Sipakpak Kunal Dan Nagai Sori,103,sebelumnya,O
8532,2,10,Sipakpak Kunal Dan Nagai Sori,103,",",O
8533,2,10,Sipakpak Kunal Dan Nagai Sori,103,usahanya,O
8534,2,10,Sipakpak Kunal Dan Nagai Sori,103,gagal,O
8535,2,10,Sipakpak Kunal Dan Nagai Sori,103,.,O
8536,2,10,Sipakpak Kunal Dan Nagai Sori,104,Dengan,O
8537,2,10,Sipakpak Kunal Dan Nagai Sori,104,sigap,O
8538,2,10,Sipakpak Kunal Dan Nagai Sori,104,",",O
8539,2,10,Sipakpak Kunal Dan Nagai Sori,104,Sipakpak,B-TOKOH
8540,2,10,Sipakpak Kunal Dan Nagai Sori,104,Kunal,I-TOKOH
8541,2,10,Sipakpak Kunal Dan Nagai Sori,104,memanjat,O
8542,2,10,Sipakpak Kunal Dan Nagai Sori,104,pohon,O
8543,2,10,Sipakpak Kunal Dan Nagai Sori,104,kelapa,O
8544,2,10,Sipakpak Kunal Dan Nagai Sori,104,dan,O
8545,2,10,Sipakpak Kunal Dan Nagai Sori,104,memilih,O
8546,2,10,Sipakpak Kunal Dan Nagai Sori,104,buah-buah,O
8547,2,10,Sipakpak Kunal Dan Nagai Sori,104,terbaik,O
8548,2,10,Sipakpak Kunal Dan Nagai Sori,104,untuk,O
8549,2,10,Sipakpak Kunal Dan Nagai Sori,104,minuman,O
8550,2,10,Sipakpak Kunal Dan Nagai Sori,104,Baginda,O
8551,2,10,Sipakpak Kunal Dan Nagai Sori,104,.,O
8552,2,10,Sipakpak Kunal Dan Nagai Sori,105,Saat,O
8553,2,10,Sipakpak Kunal Dan Nagai Sori,105,melihat,O
8554,2,10,Sipakpak Kunal Dan Nagai Sori,105,sarang,O
8555,2,10,Sipakpak Kunal Dan Nagai Sori,105,lebah,O
8556,2,10,Sipakpak Kunal Dan Nagai Sori,105,",",O
8557,2,10,Sipakpak Kunal Dan Nagai Sori,105,Sipakpak,B-TOKOH
8558,2,10,Sipakpak Kunal Dan Nagai Sori,105,Kunal,I-TOKOH
8559,2,10,Sipakpak Kunal Dan Nagai Sori,105,mengungkapkan,O
8560,2,10,Sipakpak Kunal Dan Nagai Sori,105,keinginannya,O
8561,2,10,Sipakpak Kunal Dan Nagai Sori,105,untuk,O
8562,2,10,Sipakpak Kunal Dan Nagai Sori,105,kembali,O
8563,2,10,Sipakpak Kunal Dan Nagai Sori,105,ke,O
8564,2,10,Sipakpak Kunal Dan Nagai Sori,105,tempat,O
8565,2,10,Sipakpak Kunal Dan Nagai Sori,105,itu,O
8566,2,10,Sipakpak Kunal Dan Nagai Sori,105,di,O
8567,2,10,Sipakpak Kunal Dan Nagai Sori,105,malam,O
8568,2,10,Sipakpak Kunal Dan Nagai Sori,105,hari,O
8569,2,10,Sipakpak Kunal Dan Nagai Sori,105,guna,O
8570,2,10,Sipakpak Kunal Dan Nagai Sori,105,mengumpulkan,O
8571,2,10,Sipakpak Kunal Dan Nagai Sori,105,madu,O
8572,2,10,Sipakpak Kunal Dan Nagai Sori,105,.,O
8573,2,10,Sipakpak Kunal Dan Nagai Sori,106,Ia,O
8574,2,10,Sipakpak Kunal Dan Nagai Sori,106,juga,O
8575,2,10,Sipakpak Kunal Dan Nagai Sori,106,sering,O
8576,2,10,Sipakpak Kunal Dan Nagai Sori,106,membual,O
8577,2,10,Sipakpak Kunal Dan Nagai Sori,106,kepada,O
8578,2,10,Sipakpak Kunal Dan Nagai Sori,106,Baginda,O
8579,2,10,Sipakpak Kunal Dan Nagai Sori,106,bahwa,O
8580,2,10,Sipakpak Kunal Dan Nagai Sori,106,dirinya,O
8581,2,10,Sipakpak Kunal Dan Nagai Sori,106,sangat,O
8582,2,10,Sipakpak Kunal Dan Nagai Sori,106,berpengalaman,O
8583,2,10,Sipakpak Kunal Dan Nagai Sori,106,menangkap,O
8584,2,10,Sipakpak Kunal Dan Nagai Sori,106,ikan,O
8585,2,10,Sipakpak Kunal Dan Nagai Sori,106,",",O
8586,2,10,Sipakpak Kunal Dan Nagai Sori,106,baik,O
8587,2,10,Sipakpak Kunal Dan Nagai Sori,106,dengan,O
8588,2,10,Sipakpak Kunal Dan Nagai Sori,106,pancing,O
8589,2,10,Sipakpak Kunal Dan Nagai Sori,106,maupun,O
8590,2,10,Sipakpak Kunal Dan Nagai Sori,106,jala,O
8591,2,10,Sipakpak Kunal Dan Nagai Sori,106,.,O
8592,2,10,Sipakpak Kunal Dan Nagai Sori,107,Raja,B-TOKOH
8593,2,10,Sipakpak Kunal Dan Nagai Sori,107,Margolang,I-TOKOH
8594,2,10,Sipakpak Kunal Dan Nagai Sori,107,merasa,O
8595,2,10,Sipakpak Kunal Dan Nagai Sori,107,heran,O
8596,2,10,Sipakpak Kunal Dan Nagai Sori,107,mendengar,O
8597,2,10,Sipakpak Kunal Dan Nagai Sori,107,semua,O
8598,2,10,Sipakpak Kunal Dan Nagai Sori,107,bualan,O
8599,2,10,Sipakpak Kunal Dan Nagai Sori,107,menantunya,O
8600,2,10,Sipakpak Kunal Dan Nagai Sori,107,.,O
8601,2,10,Sipakpak Kunal Dan Nagai Sori,108,Ia,O
8602,2,10,Sipakpak Kunal Dan Nagai Sori,108,sering,O
8603,2,10,Sipakpak Kunal Dan Nagai Sori,108,memperingatkan,O
8604,2,10,Sipakpak Kunal Dan Nagai Sori,108,Sipakpak,B-TOKOH
8605,2,10,Sipakpak Kunal Dan Nagai Sori,108,Kunal,I-TOKOH
8606,2,10,Sipakpak Kunal Dan Nagai Sori,108,untuk,O
8607,2,10,Sipakpak Kunal Dan Nagai Sori,108,tidak,O
8608,2,10,Sipakpak Kunal Dan Nagai Sori,108,lagi,O
8609,2,10,Sipakpak Kunal Dan Nagai Sori,108,membanggakan,O
8610,2,10,Sipakpak Kunal Dan Nagai Sori,108,hal-hal,O
8611,2,10,Sipakpak Kunal Dan Nagai Sori,108,itu,O
8612,2,10,Sipakpak Kunal Dan Nagai Sori,108,",",O
8613,2,10,Sipakpak Kunal Dan Nagai Sori,108,karena,O
8614,2,10,Sipakpak Kunal Dan Nagai Sori,108,pekerjaan,O
8615,2,10,Sipakpak Kunal Dan Nagai Sori,108,seperti,O
8616,2,10,Sipakpak Kunal Dan Nagai Sori,108,itu,O
8617,2,10,Sipakpak Kunal Dan Nagai Sori,108,adalah,O
8618,2,10,Sipakpak Kunal Dan Nagai Sori,108,tugas,O
8619,2,10,Sipakpak Kunal Dan Nagai Sori,108,rakyat,O
8620,2,10,Sipakpak Kunal Dan Nagai Sori,108,jelata,O
8621,2,10,Sipakpak Kunal Dan Nagai Sori,108,.,O
8622,2,10,Sipakpak Kunal Dan Nagai Sori,109,Setiap,O
8623,2,10,Sipakpak Kunal Dan Nagai Sori,109,kali,O
8624,2,10,Sipakpak Kunal Dan Nagai Sori,109,diperingatkan,O
8625,2,10,Sipakpak Kunal Dan Nagai Sori,109,",",O
8626,2,10,Sipakpak Kunal Dan Nagai Sori,109,Sipakpak,B-TOKOH
8627,2,10,Sipakpak Kunal Dan Nagai Sori,109,Kunal,I-TOKOH
8628,2,10,Sipakpak Kunal Dan Nagai Sori,109,teringat,O
8629,2,10,Sipakpak Kunal Dan Nagai Sori,109,bahwa,O
8630,2,10,Sipakpak Kunal Dan Nagai Sori,109,ia,O
8631,2,10,Sipakpak Kunal Dan Nagai Sori,109,bukan,O
8632,2,10,Sipakpak Kunal Dan Nagai Sori,109,lagi,O
8633,2,10,Sipakpak Kunal Dan Nagai Sori,109,seorang,O
8634,2,10,Sipakpak Kunal Dan Nagai Sori,109,budak,O
8635,2,10,Sipakpak Kunal Dan Nagai Sori,109,",",O
8636,2,10,Sipakpak Kunal Dan Nagai Sori,109,melainkan,O
8637,2,10,Sipakpak Kunal Dan Nagai Sori,109,menantu,B-TOKOH
8638,2,10,Sipakpak Kunal Dan Nagai Sori,109,Raja,I-TOKOH
8639,2,10,Sipakpak Kunal Dan Nagai Sori,109,Margolang,I-TOKOH
8640,2,10,Sipakpak Kunal Dan Nagai Sori,109,.,O
8641,2,10,Sipakpak Kunal Dan Nagai Sori,110,Sementara,O
8642,2,10,Sipakpak Kunal Dan Nagai Sori,110,itu,O
8643,2,10,Sipakpak Kunal Dan Nagai Sori,110,",",O
8644,2,10,Sipakpak Kunal Dan Nagai Sori,110,Nagai,B-TOKOH
8645,2,10,Sipakpak Kunal Dan Nagai Sori,110,Sori,I-TOKOH
8646,2,10,Sipakpak Kunal Dan Nagai Sori,110,menunjukkan,O
8647,2,10,Sipakpak Kunal Dan Nagai Sori,110,sikap,O
8648,2,10,Sipakpak Kunal Dan Nagai Sori,110,yang,O
8649,2,10,Sipakpak Kunal Dan Nagai Sori,110,berbeda,O
8650,2,10,Sipakpak Kunal Dan Nagai Sori,110,.,O
8651,2,10,Sipakpak Kunal Dan Nagai Sori,111,Ia,O
8652,2,10,Sipakpak Kunal Dan Nagai Sori,111,dengan,O
8653,2,10,Sipakpak Kunal Dan Nagai Sori,111,rendah,O
8654,2,10,Sipakpak Kunal Dan Nagai Sori,111,hati,O
8655,2,10,Sipakpak Kunal Dan Nagai Sori,111,mengajukan,O
8656,2,10,Sipakpak Kunal Dan Nagai Sori,111,usulan-usulan,O
8657,2,10,Sipakpak Kunal Dan Nagai Sori,111,penting,O
8658,2,10,Sipakpak Kunal Dan Nagai Sori,111,bagi,O
8659,2,10,Sipakpak Kunal Dan Nagai Sori,111,kemajuan,O
8660,2,10,Sipakpak Kunal Dan Nagai Sori,111,rakyat,O
8661,2,10,Sipakpak Kunal Dan Nagai Sori,111,Pulau,O
8662,2,10,Sipakpak Kunal Dan Nagai Sori,111,Raja,O
8663,2,10,Sipakpak Kunal Dan Nagai Sori,111,.,O
8664,2,10,Sipakpak Kunal Dan Nagai Sori,112,Ia,O
8665,2,10,Sipakpak Kunal Dan Nagai Sori,112,menyarankan,O
8666,2,10,Sipakpak Kunal Dan Nagai Sori,112,pemanfaatan,O
8667,2,10,Sipakpak Kunal Dan Nagai Sori,112,pohon-pohon,O
8668,2,10,Sipakpak Kunal Dan Nagai Sori,112,besar,O
8669,2,10,Sipakpak Kunal Dan Nagai Sori,112,untuk,O
8670,2,10,Sipakpak Kunal Dan Nagai Sori,112,membuat,O
8671,2,10,Sipakpak Kunal Dan Nagai Sori,112,dinding,O
8672,2,10,Sipakpak Kunal Dan Nagai Sori,112,",",O
8673,2,10,Sipakpak Kunal Dan Nagai Sori,112,lantai,O
8674,2,10,Sipakpak Kunal Dan Nagai Sori,112,",",O
8675,2,10,Sipakpak Kunal Dan Nagai Sori,112,dan,O
8676,2,10,Sipakpak Kunal Dan Nagai Sori,112,tiang,O
8677,2,10,Sipakpak Kunal Dan Nagai Sori,112,rumah,O
8678,2,10,Sipakpak Kunal Dan Nagai Sori,112,rakyat,O
8679,2,10,Sipakpak Kunal Dan Nagai Sori,112,.,O
8680,2,10,Sipakpak Kunal Dan Nagai Sori,113,Daerah,O
8681,2,10,Sipakpak Kunal Dan Nagai Sori,113,gersang,O
8682,2,10,Sipakpak Kunal Dan Nagai Sori,113,bisa,O
8683,2,10,Sipakpak Kunal Dan Nagai Sori,113,dijadikan,O
8684,2,10,Sipakpak Kunal Dan Nagai Sori,113,lahan,O
8685,2,10,Sipakpak Kunal Dan Nagai Sori,113,perladangan,O
8686,2,10,Sipakpak Kunal Dan Nagai Sori,113,atau,O
8687,2,10,Sipakpak Kunal Dan Nagai Sori,113,persawahan,O
8688,2,10,Sipakpak Kunal Dan Nagai Sori,113,dengan,O
8689,2,10,Sipakpak Kunal Dan Nagai Sori,113,membendung,O
8690,2,10,Sipakpak Kunal Dan Nagai Sori,113,sungai,O
8691,2,10,Sipakpak Kunal Dan Nagai Sori,113,dan,O
8692,2,10,Sipakpak Kunal Dan Nagai Sori,113,mengalirkan,O
8693,2,10,Sipakpak Kunal Dan Nagai Sori,113,airnya,O
8694,2,10,Sipakpak Kunal Dan Nagai Sori,113,ke,O
8695,2,10,Sipakpak Kunal Dan Nagai Sori,113,sana,O
8696,2,10,Sipakpak Kunal Dan Nagai Sori,113,.,O
8697,2,10,Sipakpak Kunal Dan Nagai Sori,114,Ia,O
8698,2,10,Sipakpak Kunal Dan Nagai Sori,114,juga,O
8699,2,10,Sipakpak Kunal Dan Nagai Sori,114,mengusulkan,O
8700,2,10,Sipakpak Kunal Dan Nagai Sori,114,pengembangan,O
8701,2,10,Sipakpak Kunal Dan Nagai Sori,114,peternakan,O
8702,2,10,Sipakpak Kunal Dan Nagai Sori,114,dengan,O
8703,2,10,Sipakpak Kunal Dan Nagai Sori,114,mendatangkan,O
8704,2,10,Sipakpak Kunal Dan Nagai Sori,114,bibit,O
