story_id,sentence_id,characters,confidences
105,14,"['Banta Ahmad', 'Raja Ahmad', 'raja', 'Raja Ahmad']","[-1.0, -1.0, -1.0, -1.0]"
105,15,"['Raja Ahmad', 'Banta Ahmad']","[-1.0, -1.0]"
105,17,"['Raja Ahmad', 'Banta Ahmad']","[-1.0, -1.0]"
105,18,['burung'],[-1.0]
105,19,"['Raja Ahmad', 'adiknya', 'Banta Ahmad']","[-1.0, -1.0, -1.0]"
105,20,['abangnya'],[-1.0]
105,21,['Burung'],[-1.0]
105,22,"['Puteri Laila', 'raja', 'Banta Ahmad']","[-1.0, -1.0, -1.0]"
105,23,['Puteri Laila'],[-1.0]
105,24,"['Banta Ahmad', 'ibu tirinya', 'Bu', 'ibu']","[-1.0, -1.0, -1.0, -1.0]"
105,25,['Puteri Laila'],[-1.0]
105,26,"['Banta Ahmad', 'Raja Ahmad', 'Puteri Laila']","[-1.0, -1.0, -1.0]"
105,28,"['Puteri Laila', 'Banta Ahmad']","[-1.0, -1.0]"
105,29,['Puteri Laila'],[-1.0]
105,31,"['Puteri Laila', 'Banta Ahmad']","[-1.0, -1.0]"
105,33,"['Banta Ahmad', 'Puteri Laila']","[-1.0, -1.0]"
105,34,['Banta Ahmad'],[-1.0]
105,35,"['Puteri Laila', 'dayangnya', 'Banta Ahmad']","[-1.0, -1.0, -1.0]"
105,36,"['raja', 'permaisurinya']","[-1.0, -1.0]"
105,39,"['raja', 'tuan puteri']","[-1.0, -1.0]"
105,40,"['Puteri Laila', 'Banta Ahmad', 'Raja Ahmad']","[-1.0, -1.0, -1.0]"
105,41,"['raja', 'anaknya']","[-1.0, -1.0]"
105,43,"['Banta Ahmad', 'Raja Ahmad', 'ibu kandungnya']","[-1.0, -1.0, -1.0]"
105,44,['ibunya'],[-1.0]
105,45,"['Banta Ahmad', 'Raja Ahmad', 'raja']","[-1.0, -1.0, -1.0]"
105,46,"['Banta Ahmad', 'Raja Ahmad', 'puteri raja']","[-1.0, -1.0, -1.0]"
105,47,['raja'],[-1.0]
105,49,['raja'],[-1.0]
105,51,['Raja'],[-1.0]
105,52,"['raja', 'Banta Ahmad', 'Raja Ahmad']","[-1.0, -1.0, -1.0]"
105,53,['Tuanku'],[-1.0]
105,54,['Raja'],[-1.0]
105,55,['budak'],[-1.0]
105,56,"['Banta Ahmad', 'Raja Ahmad']","[-1.0, -1.0]"
105,57,['ayahmu'],[-1.0]
105,58,['budak'],[-1.0]
105,60,"['raja', 'Banta Ahmad', 'Raja Ahmad']","[-1.0, -1.0, -1.0]"
105,61,['Raja'],[-1.0]
105,62,['Puteri Laila'],[-1.0]
105,63,"['Banta Ahmad', 'Raja Ahmad']","[-1.0, -1.0]"
105,65,['burung'],[-1.0]
105,66,['Burung'],[-1.0]
105,67,['Raja Ahmad'],[-1.0]
105,68,"['burung', 'Tengku Syiah Rimba']","[-1.0, -1.0]"
105,69,"['Banta Ahmad', 'abangnya', 'Bang']","[-1.0, -1.0, -1.0]"
105,70,['abangnya'],[-1.0]
105,71,"['Ahmad', 'abangnya']","[-1.0, -1.0]"
105,72,['Raja Ahmad'],[-1.0]
105,73,['burung'],[-1.0]
105,75,['Tengku Syiah Rimba'],[-1.0]
105,80,['Tengku Syiah Rimba'],[-1.0]
105,83,"['abang', 'adik', 'adik', 'abang']","[-1.0, -1.0, -1.0, -1.0]"
105,84,['Banta Ahmad'],[-1.0]
105,85,['abangnya'],[-1.0]
105,87,['Banta Ahmad'],[-1.0]
105,89,"['Raja Ahmad', 'adiknya']","[-1.0, -1.0]"
105,90,['adiknya'],[-1.0]
105,91,"['adiknya', 'gajah']","[-1.0, -1.0]"
105,92,"['Raja Ahmad', 'raja']","[-1.0, -1.0]"
105,93,['Penduduk'],[-1.0]
105,94,['Banta Ahmad'],[-1.0]
105,95,['abangnya'],[-1.0]
105,96,"['abangnya', 'tapak gajah']","[-1.0, -1.0]"
105,98,['Raja Ahmad'],[-1.0]
105,100,"['Raja Ahmad', 'raja', 'Banta Ahmad', 'abangnya']","[-1.0, -1.0, -1.0, -1.0]"
105,102,['Banta Ahmad'],[-1.0]
105,104,"['kampung', 'penduduk kampung']","[-1.0, -1.0]"
105,107,['Banta Ahmad'],[-1.0]
105,108,['Banta Ahmad'],[-1.0]
105,110,['Banta Ahmad'],[-1.0]
105,111,['Banta Ahmad'],[-1.0]
105,112,['Lahuda'],[-1.0]
105,114,['Banta Ahmad'],[-1.0]
105,115,['Banta Ahmad'],[-1.0]
105,116,"['Banta Ahmad', 'Banta Ahmad']","[-1.0, -1.0]"
105,117,"['Tuan', 'Tuan']","[-1.0, -1.0]"
105,118,['Banta Ahmad'],[-1.0]
105,119,"['Banta Ahmad', 'Lahuda']","[-1.0, -1.0]"
105,121,"['Tuan', 'Tuan']","[-1.0, -1.0]"
105,122,['Ahmad'],[-1.0]
105,123,"['Banta Ahmad', 'Lahuda']","[-1.0, -1.0]"
105,124,"['anak Lahuda', 'ayahnya']","[-1.0, -1.0]"
105,125,"['isteri Lahuda', 'Banta Ahmad', 'Lahuda', 'Lahuda', 'Banta Ahmad']","[-1.0, -1.0, -1.0, -1.0, -1.0]"
105,126,"['Ahmad', 'pelayannya', 'isteri Lahuda']","[-1.0, -1.0, -1.0]"
105,127,['suaminya'],[-1.0]
105,128,['Banta Ahmad'],[-1.0]
105,129,['Banta Ahmad'],[-1.0]
105,130,['Banta Ahmad'],[-1.0]
105,131,['Raja'],[-1.0]
105,132,['Cokeng'],[-1.0]
105,133,"['Banta Ahmad', 'raja', 'raja', 'puterinya yang ketujuh', 'yang']","[-1.0, -1.0, -1.0, -1.0, -1.0]"
105,134,"['Puteri raja', 'Puteri Bungsu']","[-1.0, -1.0]"
105,135,['Ahmad'],[-1.0]
105,136,['puteri bungsu'],[-1.0]
105,137,['Banta Ahmad'],[-1.0]
105,139,['Puteri Bungsu'],[-1.0]
105,142,['Ahmad'],[-1.0]
105,144,['kambing gembalanya'],[-1.0]
105,148,['raksasa'],[-1.0]
105,150,['raksasa'],[-1.0]
105,151,['Ahmad'],[-1.0]
105,152,['Raksasa'],[-1.0]
105,153,['raksasa'],[-1.0]
105,155,['raksasa'],[-1.0]
105,156,['Puteri Bungsu'],[-1.0]
105,157,['Ahmad'],[-1.0]
105,159,"['Banta Ahmad', 'raksasa', 'raksasa']","[-1.0, -1.0, -1.0]"
105,160,['anak raja'],[-1.0]
105,161,['Raksasa'],[-1.0]
105,162,"['Banta Ahmad', 'Puteri Bungsu']","[-1.0, -1.0]"
105,163,"['Puteri Bungsu', 'Banta Ahmad']","[-1.0, -1.0]"
105,164,['Banta Ahmad'],[-1.0]
105,166,['Puteri Bungsu'],[-1.0]
105,167,['Ahmad'],[-1.0]
105,168,"['Banta Ahmad', 'raksasa']","[-1.0, -1.0]"
105,169,"['ayah Puteri Bungsu', 'puteri', 'burung garuda', 'burung raksasa']","[-1.0, -1.0, -1.0, -1.0]"
105,170,['burung garuda'],[-1.0]
105,172,"['Raja', 'rakyat']","[-1.0, -1.0]"
105,173,"['raja', 'rakyat', 'Tuanku']","[-1.0, -1.0, -1.0]"
105,174,"['Cokeng', 'Banta Ahmad', 'raja']","[-1.0, -1.0, -1.0]"
105,175,"['raja', 'Tuanku']","[-1.0, -1.0]"
105,176,['Raja'],[-1.0]
105,177,['raja'],[-1.0]
105,178,['raksasa'],[-1.0]
105,179,['Banta Ahmad'],[-1.0]
105,180,['Banta Ahmad'],[-1.0]
105,187,['raksasa'],[-1.0]
105,190,['Banta Ahmad'],[-1.0]
105,193,"['kuda', 'kuda tua']","[-1.0, -1.0]"
105,195,['raksasa'],[-1.0]
105,196,['Banta Ahmad'],[-1.0]
105,197,"['Banta Ahmad', 'Puteri Bungsu']","[-1.0, -1.0]"
105,198,['Puteri Bungsu'],[-1.0]
105,199,['burung garuda'],[-1.0]
105,200,"['Puteri Sulung', 'burung garuda']","[-1.0, -1.0]"
105,203,"['puteri sulung', 'putera raja']","[-1.0, -1.0]"
105,204,['Banta Ahmad'],[-1.0]
105,205,"['puteri sulung', 'Tuan', 'Puteri']","[-1.0, -1.0, -1.0]"
105,206,['ayah'],[-1.0]
105,207,['Tuan Puteri'],[-1.0]
105,208,['Ahmad'],[-1.0]
105,210,['Tuan Puteri'],[-1.0]
105,212,['Ahmad'],[-1.0]
105,213,"['ayahku', 'Puteri Sulung']","[-1.0, -1.0]"
105,215,['Ahmad'],[-1.0]
105,216,"['Puteri Sulung', 'ayah']","[-1.0, -1.0]"
105,217,"['Puteri Sulung', 'Banta Ahmad']","[-1.0, -1.0]"
105,218,"['Banta Ahmad', 'Puteri Sulung']","[-1.0, -1.0]"
105,219,['Puteri'],[-1.0]
105,220,['Garuda'],[-1.0]
105,223,['Banta Ahmad'],[-1.0]
105,224,"['Burung Garuda', 'Banta Ahmad']","[-1.0, -1.0]"
105,225,['Puteri Raja'],[-1.0]
105,226,['Ahmad'],[-1.0]
105,227,"['Burung Garuda', 'Banta Ahmad']","[-1.0, -1.0]"
105,228,"['Burung Garuda', 'Banta Ahmad']","[-1.0, -1.0]"
105,230,['Burung Garuda'],[-1.0]
105,231,['Banta Ahmad'],[-1.0]
105,232,['Burung Garuda'],[-1.0]
105,233,['raja'],[-1.0]
105,236,['raja'],[-1.0]
105,237,"['Puteri', 'Burung Garuda']","[-1.0, -1.0]"
105,238,['puteri'],[-1.0]
105,239,"['Banta Ahmad', 'Puteri']","[-1.0, -1.0]"
105,240,"['Puteri yang', 'Banta Ahmad', 'Puteri yang ketiga', 'Puteri yang']","[-1.0, -1.0, -1.0, -1.0]"
105,241,['bungsu'],[-1.0]
105,242,['Puteri Bungsu'],[-1.0]
105,244,"['Banta Ahmad', 'Puteri', 'Puteri']","[-1.0, -1.0, -1.0]"
105,245,"['Puteri', 'Burung Garuda']","[-1.0, -1.0]"
105,247,['Puteri'],[-1.0]
105,248,"['Banta Ahmad', 'Puteri Bungsu', 'Puteri Bungsu']","[-1.0, -1.0, -1.0]"
105,249,['Banta Ahmad'],[-1.0]
105,252,"['Banta Ahmad', 'Puteri Bungsu', 'Burung Garuda']","[-1.0, -1.0, -1.0]"
105,253,"['Puteri Bungsu', 'Banta Ahmad']","[-1.0, -1.0]"
105,254,"['Puteri Bungsu', 'Burung Garuda']","[-1.0, -1.0]"
105,255,"['Banta Ahmad', 'Puteri Bungsu']","[-1.0, -1.0]"
105,256,['Puteri'],[-1.0]
105,257,"['Puteri', 'Burung Garuda']","[-1.0, -1.0]"
105,258,['Burung Garuda'],[-1.0]
105,259,"['Banta Ahmad', 'Burung Garuda']","[-1.0, -1.0]"
105,260,['raksasa'],[-1.0]
105,261,['Banta Ahmad'],[-1.0]
105,263,['Burung Garuda'],[-1.0]
105,264,"['raja', 'raja']","[-1.0, -1.0]"
105,265,['Burung Garuda'],[-1.0]
105,267,"['Daulat Tuanku', 'Puteri Daulat Tuanku']","[-1.0, -1.0]"
105,269,"['raja', 'Tengku Qazi', 'ketujuh Puteri']","[-1.0, -1.0, -1.0]"
105,270,"['pemuda', 'Banta Ahmad', 'pemuda']","[-1.0, -1.0, -1.0]"
105,271,['Banta Ahmad'],[-1.0]
105,274,['ketujuh Puteri'],[-1.0]
105,275,"['ketujuh Puteri', 'Lahuda']","[-1.0, -1.0]"
105,279,['Puteri Raja'],[-1.0]
105,280,"['Banta Ahmad', 'raksasa']","[-1.0, -1.0]"
105,281,"['raksasa', 'Puteri Bungsu Raja']","[-1.0, -1.0]"
105,282,"['Puteri Bungsu', 'Cokeng']","[-1.0, -1.0]"
105,283,['Cokeng'],[-1.0]
105,284,['Ai'],[-1.0]
105,285,"['Banta Ahmad', 'Puteri Bungsu', 'Cokeng']","[-1.0, -1.0, -1.0]"
105,287,['ayahmu'],[-1.0]
105,288,"['Puteri Bungsu', 'anak raja']","[-1.0, -1.0]"
105,289,['Banta Ahmad'],[-1.0]
105,290,"['permaisurinya', 'Puteri Bungsu']","[-1.0, -1.0]"
105,294,"['Banta Ahmad', 'Banta Ahmad']","[-1.0, -1.0]"
105,295,"['Puteri Bungsu', 'Puteri Bungsu']","[-1.0, -1.0]"
105,296,"['Lahuda', 'Raja Ahmad']","[-1.0, -1.0]"
105,297,"['Raja Ahmad', 'Banta Ahmad']","[-1.0, -1.0]"
105,298,"['raja', 'Puteri']","[-1.0, -1.0]"
105,299,"['Raja Ahmad', 'Puteri', 'Puteri']","[-1.0, -1.0, -1.0]"
105,300,['Banta Ahmad'],[-1.0]
105,303,"['Nenek', 'Puteri Raja']","[-1.0, -1.0]"
105,304,"['Banta Ahmad', 'nenek tua', 'nenek']","[-1.0, -1.0, -1.0]"
105,305,"['nenek', 'Puteri']","[-1.0, -1.0]"
105,306,"['nenek', 'Banta Ahmad', 'nenek']","[-1.0, -1.0, -1.0]"
105,307,"['nenek tua', 'Raja Ahmad']","[-1.0, -1.0]"
105,308,['Puteri Bungsu'],[-1.0]
105,309,"['Puteri Bungsu', 'nenek tua']","[-1.0, -1.0]"
105,311,"['Nenek', 'nenek']","[-1.0, -1.0]"
105,313,['nenek'],[-1.0]
105,314,"['Puteri Bungsu', 'Nenek', 'nenek']","[-1.0, -1.0, -1.0]"
105,315,['Tuan Puteri'],[-1.0]
105,317,['Tuan Puteri'],[-1.0]
105,318,"['Puteri Bungsu', 'nek']","[-1.0, -1.0]"
105,319,['Nenek tua'],[-1.0]
105,322,"['permaisuri Raja Ahmad', 'Puteri Bungsu']","[-1.0, -1.0]"
105,325,['Puteri Bungsu'],[-1.0]
105,326,['Banta Ahmad'],[-1.0]
105,327,"['Puteri Bungsu', 'Banta Ahmad']","[-1.0, -1.0]"
105,328,['raja'],[-1.0]
105,329,['raja'],[-1.0]
105,330,"['Raja Ahmad', 'Banta Ahmad', 'permaisuri']","[-1.0, -1.0, -1.0]"
105,331,"['Raja Ahmad', 'permaisuri', 'penduduk desa']","[-1.0, -1.0, -1.0]"
105,333,"['Ahmad', 'Raja Ahmad', 'Puteri Bungsu']","[-1.0, -1.0, -1.0]"
105,334,['Banta Ahmad'],[-1.0]
105,335,"['Tuhan', 'Raja Ahmad']","[-1.0, -1.0]"
105,336,"['Lahuda', 'Banta Ahmad', 'Lahuda']","[-1.0, -1.0, -1.0]"
105,337,"['Raja Ahmad', 'permaisuri', 'Puteri Bungsu']","[-1.0, -1.0, -1.0]"
105,338,['Banta Ahmad'],[-1.0]
105,339,"['Banta Ahmad', 'nenek tua']","[-1.0, -1.0]"
106,0,['raja'],[-1.0]
106,1,"['Rakyat', 'raja']","[-1.0, -1.0]"
106,2,['isterinya'],[-1.0]
106,4,"['permaisuri', 'Paduka']","[-1.0, -1.0]"
106,5,"['Kakanda', 'rakyat']","[-1.0, -1.0]"
106,7,['kakanda'],[-1.0]
106,8,['raja'],[-1.0]
106,12,['ayah'],[-1.0]
106,14,['Tuhan yang Maha Kuasa'],[-1.0]
106,15,"['raja', 'permaisuri']","[-1.0, -1.0]"
106,16,['rakyat'],[-1.0]
106,17,['raja'],[-1.0]
106,18,"['Permaisuri', 'raja']","[-1.0, -1.0]"
106,19,"['putera raja', 'Amat Mude']","[-1.0, -1.0]"
106,21,['raja'],[-1.0]
106,22,['Permaisuri'],[-1.0]
106,23,"['ayahnya', 'permaisuri']","[-1.0, -1.0]"
106,25,"['raja', 'dukun']","[-1.0, -1.0]"
106,27,"['raja', 'Amat Mude', 'raja muda', 'raja']","[-1.0, -1.0, -1.0, -1.0]"
106,28,['permaisuri'],[-1.0]
106,30,"['raja muda', 'kakak iparnya', 'anak muda']","[-1.0, -1.0, -1.0]"
106,31,['petugas'],[-1.0]
106,32,"['permaisuri', 'petugas']","[-1.0, -1.0]"
106,33,['petugas'],[-1.0]
106,34,['raja muda'],[-1.0]
106,35,"['Raja muda', 'raja']","[-1.0, -1.0]"
106,36,"['Amat Mude', 'ibunya']","[-1.0, -1.0]"
106,37,['Amat Mude'],[-1.0]
106,38,['ibu'],[-1.0]
106,42,['ibu'],[-1.0]
106,43,['ibu'],[-1.0]
106,45,['permaisuri'],[-1.0]
106,46,['permaisuri'],[-1.0]
106,47,"['isterinya', 'permaisuri']","[-1.0, -1.0]"
106,48,"['isteri saudagar', 'permaisuri']","[-1.0, -1.0]"
106,49,['Isterinya'],[-1.0]
106,50,['isteri saudagar'],[-1.0]
106,51,['suaminya'],[-1.0]
106,53,['Tuhan'],[-1.0]
106,54,"['isterinya', 'permaisuri']","[-1.0, -1.0]"
106,56,['permaisuri'],[-1.0]
106,57,"['Saudagar', 'pegawainya', 'tukang']","[-1.0, -1.0, -1.0]"
106,58,"['Amat Mude', 'ibunya']","[-1.0, -1.0]"
106,59,['ibunya'],[-1.0]
106,60,"['pegawai', 'Amat Mude']","[-1.0, -1.0]"
106,61,['ibunya'],[-1.0]
106,62,['ayahnya'],[-1.0]
106,63,['ibunya'],[-1.0]
106,64,"['raja muda', 'petugas', 'Amat Mude']","[-1.0, -1.0, -1.0]"
106,65,['anak saudaranya'],[-1.0]
106,66,['ibunya'],[-1.0]
106,67,['Mude'],[-1.0]
106,68,"['raja', 'Amat Mude']","[-1.0, -1.0]"
106,69,['Amat Mude'],[-1.0]
106,73,"['ikan besar', 'raja buaya', 'naga besar']","[-1.0, -1.0, -1.0]"
106,75,['Amat Mude'],[-1.0]
106,78,"['naga', 'raja buaya']","[-1.0, -1.0]"
106,80,['naga'],[-1.0]
106,83,"['Ai', 'kakanda']","[-1.0, -1.0]"
106,84,['kakanda'],[-1.0]
106,85,['Amat Mude'],[-1.0]
106,86,"['Puteri Niwer Gading', 'puteri', 'gading']","[-1.0, -1.0, -1.0]"
106,88,['Puteri Gading'],[-1.0]
106,92,"['Amat Mude', 'Puteri Niwer Gading']","[-1.0, -1.0]"
107,1,"['Beungong Peukan', 'Beungong']","[-1.0, -1.0]"
107,3,['orang tua'],[-1.0]
107,4,['orang tua'],[-1.0]
107,5,"['Ayah', 'Meulu']","[-1.0, -1.0]"
107,7,['ayah'],[-1.0]
107,8,"['Beungong Meulu', 'Beungong Peukan']","[-1.0, -1.0]"
107,12,"['anjing', 'Beungong Meulu', 'Beungong Peukan']","[-1.0, -1.0, -1.0]"
107,14,['anjing'],[-1.0]
107,16,['anjing'],[-1.0]
107,17,['anjing'],[-1.0]
107,18,"['Beungong Meulu', 'Beungong Peukan']","[-1.0, -1.0]"
107,21,"['Beungong Meulu', 'Beungong Peukan']","[-1.0, -1.0]"
107,23,['penduduk'],[-1.0]
107,24,['kepala kampung'],[-1.0]
107,26,['kepala kampung'],[-1.0]
107,28,"['Kepala kampung', 'Penduduk']","[-1.0, -1.0]"
107,30,['nenek'],[-1.0]
107,34,['Beungong Meulu'],[-1.0]
107,36,['Beungong Peukan'],[-1.0]
107,38,['penduduk kampung'],[-1.0]
107,43,['Beungong Peukan'],[-1.0]
107,45,"['Beungong Meulu', 'Beungong Peukan']","[-1.0, -1.0]"
107,46,['Beungong Peukan'],[-1.0]
107,48,['adiknya'],[-1.0]
107,49,['Beungong Peukan'],[-1.0]
107,50,['naga'],[-1.0]
107,51,['naga'],[-1.0]
107,52,"['Beungong Peukan', 'adiknya', 'adikku']","[-1.0, -1.0, -1.0]"
107,55,['Beungong Peukan'],[-1.0]
107,56,['naga'],[-1.0]
107,57,['Beungong Meulu'],[-1.0]
107,58,['naga'],[-1.0]
107,61,['abangnya'],[-1.0]
107,62,['Peukan'],[-1.0]
107,63,['naga laut'],[-1.0]
107,64,['naga besar'],[-1.0]
107,65,['abang'],[-1.0]
107,66,['naga laut'],[-1.0]
107,67,['Beungong Peukan'],[-1.0]
107,69,['Raja Muda'],[-1.0]
107,70,['dayang raja'],[-1.0]
107,72,"['Raja Muda', 'raja']","[-1.0, -1.0]"
107,74,['Raja Muda'],[-1.0]
107,75,['Raja Muda'],[-1.0]
107,76,['Raja Muda'],[-1.0]
107,77,"['Beungong Meulu', 'abangnya', 'Beungong Peukan']","[-1.0, -1.0, -1.0]"
107,78,"['Raja Muda', 'Beungong Meulu']","[-1.0, -1.0]"
107,79,"['Raja Muda', 'dayangnya']","[-1.0, -1.0]"
107,80,['Raja Muda'],[-1.0]
107,81,['abangnya'],[-1.0]
107,82,['Raja Muda'],[-1.0]
107,84,['ahli'],[-1.0]
107,85,"['Raja Muda', 'Beungong Meulu']","[-1.0, -1.0]"
107,86,"['Beungong Meulu', 'Raja Muda']","[-1.0, -1.0]"
107,87,"['Raja Muda', 'Beungong Meulu']","[-1.0, -1.0]"
107,89,"['Beungong Meulu', 'Raja Muda']","[-1.0, -1.0]"
107,90,"['Beungong Meulu', 'abangnya']","[-1.0, -1.0]"
107,91,"['Beungong Meulu', 'Beungong']","[-1.0, -1.0]"
107,92,['Tuhan'],[-1.0]
107,94,['Raja Muda'],[-1.0]
107,95,"['Beungong Meulu', 'Beungong Peukan', 'Raja Muda']","[-1.0, -1.0, -1.0]"
108,0,['Maskerning'],[-1.0]
108,1,['Inem Maskerning'],[-1.0]
108,2,['Penduduk'],[-1.0]
108,4,"['Pak Amat', 'Pak Hasan']","[-1.0, -1.0]"
108,6,['Maskerning'],[-1.0]
108,7,"['Inem Maskerning', 'Maskerning']","[-1.0, -1.0]"
108,8,['Inem Maskerning'],[-1.0]
108,9,['penduduk kampung'],[-1.0]
108,12,"['penduduk kampung', 'kampung']","[-1.0, -1.0]"
108,15,['penghulu Uten'],[-1.0]
108,16,['penduduk kampung'],[-1.0]
108,17,['Maskerning'],[-1.0]
108,18,['suaminya'],[-1.0]
108,20,['Suaminya'],[-1.0]
108,22,['Aman Maskerning'],[-1.0]
108,25,['penduduk kampung'],[-1.0]
108,26,['Inem Maskerning'],[-1.0]
108,27,['Inem Maskerning'],[-1.0]
108,29,"['Inem Maskerning', 'suaminya']","[-1.0, -1.0]"
108,31,['suaminya'],[-1.0]
108,45,['Inem Maskerning'],[-1.0]
108,46,"['orang tua', 'orang']","[-1.0, -1.0]"
108,47,"['Orang hutan', 'hutan']","[-1.0, -1.0]"
108,48,"['Inem Maskerning', 'suaminya', 'penghulu Uten']","[-1.0, -1.0, -1.0]"
108,49,['Penghulu Uten'],[-1.0]
109,3,['Isterinya'],[-1.0]
109,5,"['Anaknya', 'Siti Sara']","[-1.0, -1.0]"
109,6,['Siti Sara'],[-1.0]
109,7,['ibunya'],[-1.0]
109,8,['ibunya'],[-1.0]
109,12,"['ibunya', 'ibunya']","[-1.0, -1.0]"
109,14,"['Semua orang di kampung', 'Siti Sara']","[-1.0, -1.0]"
109,17,['Siti Sara'],[-1.0]
109,18,['ibunya'],[-1.0]
109,19,"['Siti Sara', 'ibunya']","[-1.0, -1.0]"
109,20,"['ibu', 'ibunya']","[-1.0, -1.0]"
109,21,"['Siti Sara', 'ibunya']","[-1.0, -1.0]"
109,22,['ibunya'],[-1.0]
109,23,"['ibu', 'anakku', 'ayahmu']","[-1.0, -1.0, -1.0]"
109,24,['ayahmu'],[-1.0]
109,25,['ibunya'],[-1.0]
109,26,['ibunya'],[-1.0]
109,27,"['Siti Sara', 'ibunya']","[-1.0, -1.0]"
109,28,"['Siti Sara', 'ibunya']","[-1.0, -1.0]"
109,30,"['Ayahnya', 'anakku']","[-1.0, -1.0]"
109,32,['Ibumu'],[-1.0]
109,35,"['anaknya', 'ayahnya', 'ibunya']","[-1.0, -1.0, -1.0]"
109,36,"['ayahnya', 'Siti Sara']","[-1.0, -1.0]"
109,38,"['ibunya', 'ayahnya', 'ibu Siti Sara']","[-1.0, -1.0, -1.0]"
109,39,"['ayah Siti Sara', 'janda']","[-1.0, -1.0]"
109,40,"['Janda', 'anak yang masih kecil']","[-1.0, -1.0]"
109,41,"['Siti Sara', 'ibu tirinya']","[-1.0, -1.0]"
109,42,"['ibu tirinya', 'Siti Sara']","[-1.0, -1.0]"
109,44,"['Siti Sara', 'ibunya']","[-1.0, -1.0]"
109,45,"['ibu', 'ibu tirinya', 'ibu kandungnya']","[-1.0, -1.0, -1.0]"
109,46,['Siti Sara'],[-1.0]
109,48,"['Siti Sara', 'ibu tirinya']","[-1.0, -1.0]"
109,49,"['Siti Sara', 'ibu tirinya', 'ibu tirinya']","[-1.0, -1.0, -1.0]"
109,50,['Siti Sara'],[-1.0]
109,51,['Siti Sara'],[-1.0]
109,52,['ibu tirinya'],[-1.0]
109,53,['ayahnya'],[-1.0]
109,54,['ayahnya'],[-1.0]
109,56,"['Siti Sara', 'ayahnya', 'ibu tirinya']","[-1.0, -1.0, -1.0]"
109,60,['Siti Sara'],[-1.0]
109,62,"['ayahnya', 'ibu tirinya', 'ibu tirinya']","[-1.0, -1.0, -1.0]"
109,64,['Ayahnya'],[-1.0]
109,66,"['anaknya', 'Siti Sara']","[-1.0, -1.0]"
109,67,"['Ayah Siti Sara', 'isterinya']","[-1.0, -1.0]"
109,68,"['isterinya', 'Siti Sara']","[-1.0, -1.0]"
109,69,['ibu tirinya'],[-1.0]
109,70,"['ayahnya', 'Siti Sara']","[-1.0, -1.0]"
109,72,"['orang lain', 'Siti Sara']","[-1.0, -1.0]"
109,73,['Siti Sara'],[-1.0]
109,74,"['Siti Sara', 'ibunya']","[-1.0, -1.0]"
109,75,['ibu tirinya'],[-1.0]
109,77,['ibu tirinya'],[-1.0]
109,78,['Ibu tirinya'],[-1.0]
109,79,['Siti Sara'],[-1.0]
109,80,"['ibu tirinya', 'Siti Sara', 'papa']","[-1.0, -1.0, -1.0]"
109,82,"['ibu tirinya', 'Siti Sara']","[-1.0, -1.0]"
109,83,['Siti Sara'],[-1.0]
109,84,"['Siti Sara', 'ibu']","[-1.0, -1.0]"
109,85,['ibu'],[-1.0]
109,86,['ibu tirinya'],[-1.0]
109,87,"['ibu tirinya', 'Siti Sara']","[-1.0, -1.0]"
109,88,['ibu tirinya'],[-1.0]
109,90,['Siti Sara'],[-1.0]
109,93,['ibu tirinya'],[-1.0]
109,94,['Siti Sara'],[-1.0]
109,95,['Siti Sara'],[-1.0]
109,96,"['Ibu tirinya', 'Siti Sara']","[-1.0, -1.0]"
109,97,"['Siti Sara', 'Siti Sara']","[-1.0, -1.0]"
109,98,"['Siti Sara', 'ibu tirinya']","[-1.0, -1.0]"
109,99,['ibu tirinya'],[-1.0]
109,100,['Siti Sara'],[-1.0]
109,101,"['orang lain', 'Siti Sara']","[-1.0, -1.0]"
109,102,['Siti Sara'],[-1.0]
109,103,['ibu tirinya'],[-1.0]
109,104,"['ibu tirinya', 'Siti Sara']","[-1.0, -1.0]"
109,106,['Siti Sara'],[-1.0]
109,108,['ibu tirinya'],[-1.0]
109,111,['ayah Siti Sara'],[-1.0]
109,112,"['ibu tiri', 'anaknya']","[-1.0, -1.0]"
109,113,['ayahnya'],[-1.0]
109,115,['Ibu tirinya'],[-1.0]
109,116,['Siti Sara'],[-1.0]
109,118,['ayah Siti Sara'],[-1.0]
109,120,['Siti Sara'],[-1.0]
109,121,['Siti Sara'],[-1.0]
109,122,['ibu tirinya'],[-1.0]
109,123,['Siti Sara'],[-1.0]
109,124,"['anaknya', 'ayah Siti Sara']","[-1.0, -1.0]"
109,125,"['ibu tirinya', 'Siti Sara']","[-1.0, -1.0]"
109,126,"['ayahnya', 'Siti Sara']","[-1.0, -1.0]"
109,128,"['Ayahnya', 'ibu tirinya']","[-1.0, -1.0]"
109,131,"['Ibu tirinya', 'suaminya']","[-1.0, -1.0]"
109,132,"['suaminya', 'Siti Sara']","[-1.0, -1.0]"
109,134,['Siti Sara'],[-1.0]
109,136,['Siti Sara'],[-1.0]
109,140,"['Ayah', 'Siti Sara', 'Siti Sara']","[-1.0, -1.0, -1.0]"
109,141,['Ibu tirinya'],[-1.0]
109,143,['Siti Sara'],[-1.0]
110,0,['perempuan tua'],[-1.0]
110,1,"['Perempuan tua', 'suaminya']","[-1.0, -1.0]"
110,2,['suaminya'],[-1.0]
110,7,['suaminya'],[-1.0]
